params_units,mean,std,min,count
8,0.013537451578304171,0.008186653401728156,0.007016901392489672,10
16,0.009698367910459638,0.005865029094615468,0.004330884665250778,52
32,0.014704094590762487,0.010127146333807813,0.006098141893744469,13
