params_lookback,mean,std,min,count
4,0.019854882266372442,0.015836665899963163,0.009846950881183147,8
8,0.011980842773078216,0.01087993786214553,0.005117958411574364,36
13,0.020684337453736414,0.03264757947876352,0.004661267623305321,31
