params_lookback,mean,std,min,count
4,0.030715614485626038,0.030677224333231355,0.004786012228578329,39
8,0.050163422960654964,0.07418060405957255,0.005092790815979242,28
13,0.0580629869364202,0.053653693627940625,0.008717963472008705,8
