number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.015169350430369377,2026-08-06 00:35:48.589676,2026-08-06 00:35:53.519511,0 days 00:00:04.929835,8,0.4292961109529715,13,0.00011822158442181736,RMSprop,32,70,COMPLETE
1,0.004959984682500362,2026-08-06 00:35:53.520007,2026-08-06 00:35:58.855526,0 days 00:00:05.335519,16,0.31896328825753284,8,0.0003394889421652196,Adam,16,150,COMPLETE
2,0.025075051933526993,2026-08-06 00:35:58.855903,2026-08-06 00:36:04.765777,0 days 00:00:05.909874,8,0.20577410070997817,8,0.00015200342291804388,Adam,8,113,COMPLETE
3,0.018331242725253105,2026-08-06 00:36:04.766146,2026-08-06 00:36:06.323169,0 days 00:00:01.557023,16,0.13820102252025523,13,0.00013027683027021643,Adam,16,21,COMPLETE
4,0.01375509612262249,2026-08-06 00:36:06.323538,2026-08-06 00:36:11.985193,0 days 00:00:05.661655,8,0.2877199381243967,4,0.00011096694448191673,Adam,8,150,COMPLETE
5,0.014544297941029072,2026-08-06 00:36:11.985554,2026-08-06 00:36:15.025385,0 days 00:00:03.039831,8,0.1760015743439475,4,0.00012671753926414328,RMSprop,32,71,COMPLETE
6,0.007230039685964584,2026-08-06 00:36:15.025771,2026-08-06 00:36:19.968567,0 days 00:00:04.942796,8,0.11332118811323952,8,0.0003579157429814739,RMSprop,8,98,COMPLETE
7,0.018222184851765633,2026-08-06 00:36:19.968925,2026-08-06 00:36:21.762375,0 days 00:00:01.793450,16,0.17299761749286863,13,0.00012105591156787984,Adam,32,25,COMPLETE
8,0.007857196033000946,2026-08-06 00:36:21.762742,2026-08-06 00:36:25.430726,0 days 00:00:03.667984,8,0.24379394042189914,8,0.00040562247216896773,RMSprop,8,68,COMPLETE
9,0.006678335834294558,2026-08-06 00:36:25.431092,2026-08-06 00:36:29.741424,0 days 00:00:04.310332,8,0.35042980941587826,13,0.00023207187084913505,RMSprop,32,63,COMPLETE
