params_lookback,mean,std,min,count
4,0.005441854226713379,0.001644215147333573,0.0028747052419930696,15
8,0.005552737169306387,0.0011801198989171906,0.004088470712304115,11
13,0.005500299920213922,0.004580542059209237,0.0017067362787202,49
