dropout_bin,mean,std,min,count
0.10-0.20,0.014349100412800908,0.0042097717299986225,0.010445309802889824,4
0.20-0.30,0.015201245951983664,0.013497414125933166,0.006690138019621372,9
0.30-0.40,0.009665411939336494,0.004910141328990267,0.004835755098611116,33
0.40-0.50,0.009359495055958116,0.00559509953284066,0.004941121209412813,29
