params_units,mean,std,min,count
8,0.035888608418066396,0.04047822668866862,0.0039639221504330635,44
16,0.09837726246484596,0.19442523207234236,0.003817636054009199,23
32,0.08079069573432207,0.08159127209745694,0.014974629506468773,8
