dropout_bin,mean,std,min,count
0.10-0.20,0.010489769357567033,0.0070318979086493325,0.003571355016902089,9
0.20-0.30,0.0064091415911474645,0.0043843657262380665,0.00284752924926579,17
0.30-0.40,0.005751010887748139,0.0042476541583893685,0.0021762887481600046,22
0.40-0.50,0.004973774249837907,0.004968052725094149,0.0023320403415709734,27
