dropout_bin,mean,std,min,count
0.10-0.20,0.0055429946764239246,0.001374282897274224,0.004257165361195803,14
0.20-0.30,0.005097718217543193,0.0018520160816490755,0.002044809516519308,35
0.30-0.40,0.005364558572182432,0.0028336779758981138,0.0026697067078202963,16
0.40-0.50,0.006212456431239843,0.0033636102328864215,0.002568692434579134,10
