params_units,mean,std,min,count
8,0.00480180511251092,0.0034924206392745803,0.0018178049940615892,50
16,0.010380827635526658,0.008987138505220472,0.004021008498966694,10
32,0.0056543498765677215,0.0018071800118143052,0.002499629743397236,15
