dropout_bin,mean,std,min,count
0.10-0.20,0.021884232014417648,0.010250583812035073,0.01012125238776207,5
0.20-0.30,0.02302744625032776,0.017405251997598934,0.00624846201390028,18
0.30-0.40,0.02354205713388236,0.029198355853368933,0.0032598241232335567,34
0.40-0.50,0.019229214638471603,0.01628902868970406,0.005938295274972916,18
