params_units,mean,std,min,count
8,0.005991720111465993,0.0060577298385394475,0.0017364154336974025,47
16,0.007394433952867985,0.004727232805757352,0.0021436703391373158,14
32,0.0045306200294622356,0.00113513965662206,0.002990919165313244,14
