number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.00374887534417212,2026-08-06 05:39:34.362436,2026-08-06 05:39:44.778775,0 days 00:00:10.416339,8,0.32573813869940405,13,0.00011039314507103263,RMSprop,32,141,COMPLETE
1,0.0045322333462536335,2026-08-06 05:39:44.779431,2026-08-06 05:39:52.669485,0 days 00:00:07.890054,8,0.2721180515919606,4,0.00024826700190179994,Adam,16,103,COMPLETE
2,0.004629436880350113,2026-08-06 05:39:52.670033,2026-08-06 05:39:58.657326,0 days 00:00:05.987293,8,0.4282786815434186,8,0.00039911902440906654,RMSprop,32,69,COMPLETE
3,0.006423643324524164,2026-08-06 05:39:58.657718,2026-08-06 05:40:05.335236,0 days 00:00:06.677518,16,0.22574481761550544,8,0.0007231109048258688,Adam,16,119,COMPLETE
4,0.004222631920129061,2026-08-06 05:40:05.335605,2026-08-06 05:40:11.569092,0 days 00:00:06.233487,16,0.4100878195499732,8,0.00027243314827001816,RMSprop,32,111,COMPLETE
5,0.006172018591314554,2026-08-06 05:40:11.569450,2026-08-06 05:40:17.803222,0 days 00:00:06.233772,8,0.29410420344570026,4,0.00046413071094348506,Adam,16,86,COMPLETE
6,0.004287827759981155,2026-08-06 05:40:17.803576,2026-08-06 05:40:22.076198,0 days 00:00:04.272622,8,0.2828161985074226,8,0.0005518333982971294,RMSprop,16,40,COMPLETE
7,0.0076963999308645725,2026-08-06 05:40:22.076617,2026-08-06 05:40:27.373004,0 days 00:00:05.296387,16,0.4027533897076555,8,0.00010379831775003653,RMSprop,32,86,COMPLETE
8,0.004038077313452959,2026-08-06 05:40:27.373373,2026-08-06 05:40:34.049191,0 days 00:00:06.675818,16,0.3127629788637115,4,0.0002175791913068889,RMSprop,8,150,COMPLETE
9,0.005641940049827099,2026-08-06 05:40:34.049604,2026-08-06 05:40:38.523695,0 days 00:00:04.474091,16,0.37702577552721345,13,0.0007730752688461923,Adam,32,62,COMPLETE
10,0.021157581359148026,2026-08-06 05:40:38.524079,2026-08-06 05:40:48.097735,0 days 00:00:09.573656,8,0.11563217764362826,13,0.00010917985139081093,RMSprop,8,144,COMPLETE
11,0.0040468210354447365,2026-08-06 05:40:48.098086,2026-08-06 05:40:54.681163,0 days 00:00:06.583077,16,0.34556769835114226,4,0.000166777519620512,RMSprop,8,150,COMPLETE
12,0.0059981634840369225,2026-08-06 05:40:54.681533,2026-08-06 05:41:04.114912,0 days 00:00:09.433379,8,0.18699445580760887,13,0.0001703884925967956,RMSprop,8,143,COMPLETE
13,0.005534989759325981,2026-08-06 05:41:04.115260,2026-08-06 05:41:11.043447,0 days 00:00:06.928187,16,0.33379747724879594,13,0.00016676455104600683,RMSprop,8,150,COMPLETE
14,0.005134311970323324,2026-08-06 05:41:11.043823,2026-08-06 05:41:16.375806,0 days 00:00:05.331983,8,0.2250548442636624,4,0.00020878915016836702,RMSprop,32,69,COMPLETE
15,0.007470573764294386,2026-08-06 05:41:16.376183,2026-08-06 05:41:23.404615,0 days 00:00:07.028432,16,0.3439805231304301,13,0.0001289941685367296,RMSprop,8,150,COMPLETE
16,0.0043186708353459835,2026-08-06 05:41:23.404998,2026-08-06 05:41:27.152871,0 days 00:00:03.747873,16,0.3094385740338134,4,0.00034499849981304355,RMSprop,32,49,COMPLETE
17,0.008658009581267834,2026-08-06 05:41:27.153264,2026-08-06 05:41:37.019329,0 days 00:00:09.866065,8,0.24768437434937352,13,0.00013084140071687608,RMSprop,8,150,COMPLETE
18,0.005837937816977501,2026-08-06 05:41:37.019928,2026-08-06 05:41:41.865205,0 days 00:00:04.845277,8,0.17110992959826526,4,0.00021995285007776465,Adam,32,51,COMPLETE
19,0.0026760452892631292,2026-08-06 05:41:41.865616,2026-08-06 05:41:48.878111,0 days 00:00:07.012495,16,0.4494674789563931,13,0.00013724759179667187,RMSprop,8,150,COMPLETE
20,0.002881502266973257,2026-08-06 05:41:48.878511,2026-08-06 05:41:56.201054,0 days 00:00:07.322543,8,0.4362358641913407,13,0.00013780232735505823,RMSprop,32,88,COMPLETE
21,0.013261948712170124,2026-08-06 05:41:56.201468,2026-08-06 05:41:59.178134,0 days 00:00:02.976666,8,0.4375082118227046,13,0.0001317047729160567,RMSprop,32,16,COMPLETE
22,0.007134865503758192,2026-08-06 05:41:59.178805,2026-08-06 05:42:04.843394,0 days 00:00:05.664589,8,0.37776472675512884,13,0.0001432275956417246,RMSprop,32,67,COMPLETE
23,0.004646435379981995,2026-08-06 05:42:04.843768,2026-08-06 05:42:11.445986,0 days 00:00:06.602218,8,0.44589565548733917,13,0.00010453478030499432,RMSprop,32,83,COMPLETE
24,0.0028925698716193438,2026-08-06 05:42:11.446374,2026-08-06 05:42:17.777206,0 days 00:00:06.330832,8,0.38219752689861014,13,0.00018345730127849417,RMSprop,32,76,COMPLETE
25,0.004139607772231102,2026-08-06 05:42:17.777558,2026-08-06 05:42:27.557092,0 days 00:00:09.779534,8,0.38977001948111645,13,0.00018235043536545006,RMSprop,8,149,COMPLETE
26,0.0037834281101822853,2026-08-06 05:42:27.557552,2026-08-06 05:42:33.705825,0 days 00:00:06.148273,16,0.4214647394368371,13,0.00029821798660391915,Adam,32,106,COMPLETE
27,0.0029669874347746372,2026-08-06 05:42:33.706193,2026-08-06 05:42:36.719810,0 days 00:00:03.013617,8,0.3719994164823771,13,0.0009657028338416514,RMSprop,32,20,COMPLETE
28,0.008325659669935703,2026-08-06 05:42:36.720191,2026-08-06 05:42:44.118187,0 days 00:00:07.397996,16,0.4495171240356527,13,0.00014743973763020743,RMSprop,16,70,COMPLETE
29,0.06218389794230461,2026-08-06 05:42:44.118574,2026-08-06 05:42:46.665969,0 days 00:00:02.547395,8,0.4053790011943701,13,0.00019415979485645231,RMSprop,8,16,COMPLETE
30,0.004212953150272369,2026-08-06 05:42:46.666340,2026-08-06 05:42:57.261702,0 days 00:00:10.595362,8,0.35228616581779015,13,0.00012322536157523967,RMSprop,32,150,COMPLETE
31,0.006236515007913113,2026-08-06 05:42:57.262058,2026-08-06 05:43:01.072024,0 days 00:00:03.809966,8,0.36474927086882336,13,0.0006517497464664406,RMSprop,32,36,COMPLETE
32,0.001973360078409314,2026-08-06 05:43:01.072429,2026-08-06 05:43:05.531896,0 days 00:00:04.459467,8,0.39141716366665086,13,0.00024216730591673885,RMSprop,32,46,COMPLETE
33,0.002779015339910984,2026-08-06 05:43:05.532277,2026-08-06 05:43:11.306472,0 days 00:00:05.774195,8,0.42513453678513996,13,0.0002419520821083135,RMSprop,32,68,COMPLETE
34,0.004106767475605011,2026-08-06 05:43:11.306854,2026-08-06 05:43:16.978851,0 days 00:00:05.671997,8,0.4230419578345255,13,0.00025468267623779205,Adam,32,62,COMPLETE
35,0.0029250604566186666,2026-08-06 05:43:16.979221,2026-08-06 05:43:20.341263,0 days 00:00:03.362042,8,0.42921501405538154,13,0.0003324034340017979,RMSprop,32,29,COMPLETE
36,0.0041688778437674046,2026-08-06 05:43:20.341704,2026-08-06 05:43:26.736344,0 days 00:00:06.394640,8,0.40681150133893473,8,0.0002450416933334346,RMSprop,16,81,COMPLETE
37,0.002910073846578598,2026-08-06 05:43:26.736729,2026-08-06 05:43:31.443319,0 days 00:00:04.706590,8,0.44903556995906974,13,0.00040377842203619346,Adam,32,46,COMPLETE
38,0.004653850104659796,2026-08-06 05:43:31.443707,2026-08-06 05:43:38.707540,0 days 00:00:07.263833,16,0.3958314602455662,8,0.00015194036426705907,RMSprop,16,150,COMPLETE
39,0.005090596154332161,2026-08-06 05:43:38.708172,2026-08-06 05:43:43.757929,0 days 00:00:05.049757,8,0.4181641410922776,13,0.0002922631106583991,RMSprop,32,56,COMPLETE
40,0.0031122954096645117,2026-08-06 05:43:43.758302,2026-08-06 05:43:48.640427,0 days 00:00:04.882125,16,0.42892980627544036,8,0.0003697599292502216,RMSprop,32,79,COMPLETE
41,0.006358708254992962,2026-08-06 05:43:48.640802,2026-08-06 05:43:53.336150,0 days 00:00:04.695348,8,0.3942943942640649,13,0.0002391129544152199,RMSprop,32,52,COMPLETE
42,0.009430536068975925,2026-08-06 05:43:53.336827,2026-08-06 05:43:57.883131,0 days 00:00:04.546304,8,0.38579980281743464,13,0.0001906952468327422,RMSprop,32,44,COMPLETE
43,0.005466006696224213,2026-08-06 05:43:57.883596,2026-08-06 05:44:07.575641,0 days 00:00:09.692045,8,0.41714854591047584,13,0.0001174877559569231,RMSprop,32,132,COMPLETE
44,0.003431203542277217,2026-08-06 05:44:07.576195,2026-08-06 05:44:11.236188,0 days 00:00:03.659993,8,0.36073321355367904,13,0.0001578467751945049,RMSprop,32,33,COMPLETE
45,0.024949248880147934,2026-08-06 05:44:11.236564,2026-08-06 05:44:14.101583,0 days 00:00:02.865019,8,0.43371515976439,13,0.00021479903091539205,RMSprop,8,22,COMPLETE
46,0.007301249075680971,2026-08-06 05:44:14.101987,2026-08-06 05:44:21.380821,0 days 00:00:07.278834,16,0.3270748880580419,13,0.00026896766281673986,Adam,16,150,COMPLETE
47,0.0055014449171721935,2026-08-06 05:44:21.381196,2026-08-06 05:44:29.113702,0 days 00:00:07.732506,8,0.40406509925873796,13,0.000182494108523239,RMSprop,32,105,COMPLETE
48,0.004240080248564482,2026-08-06 05:44:29.114074,2026-08-06 05:44:35.580604,0 days 00:00:06.466530,16,0.264031911577962,4,0.00022569009067002836,RMSprop,8,150,COMPLETE
49,0.005397168453782797,2026-08-06 05:44:35.580963,2026-08-06 05:44:41.802131,0 days 00:00:06.221168,8,0.3848500614109654,8,0.00011452934282442378,RMSprop,32,79,COMPLETE
50,0.003709694603458047,2026-08-06 05:44:41.802552,2026-08-06 05:44:45.551717,0 days 00:00:03.749165,8,0.30874962001714085,13,0.00045911970869018853,RMSprop,8,38,COMPLETE
51,0.011048494838178158,2026-08-06 05:44:45.552084,2026-08-06 05:44:49.120348,0 days 00:00:03.568264,8,0.44442892315973626,13,0.0004327973888612871,Adam,32,29,COMPLETE
52,0.005900283344089985,2026-08-06 05:44:49.120794,2026-08-06 05:44:53.952779,0 days 00:00:04.831985,8,0.43726803237425704,13,0.0004137032494036169,Adam,32,50,COMPLETE
53,0.0027753757312893867,2026-08-06 05:44:53.953147,2026-08-06 05:44:58.025918,0 days 00:00:04.072771,8,0.41142434851483256,13,0.0005198323989508965,Adam,32,36,COMPLETE
54,0.011243855580687523,2026-08-06 05:44:58.026279,2026-08-06 05:45:03.637308,0 days 00:00:05.611029,8,0.4121580334103895,13,0.00020193519514618362,Adam,32,63,COMPLETE
55,0.007602360565215349,2026-08-06 05:45:03.637686,2026-08-06 05:45:14.314684,0 days 00:00:10.676998,8,0.3725938331624111,13,0.0001398118702736157,Adam,32,147,COMPLETE
56,0.005119011737406254,2026-08-06 05:45:14.315042,2026-08-06 05:45:18.156670,0 days 00:00:03.841628,16,0.10963795262189538,4,0.0006156916355243631,Adam,32,50,COMPLETE
57,0.006746805738657713,2026-08-06 05:45:18.157044,2026-08-06 05:45:27.706518,0 days 00:00:09.549474,8,0.3996942210403444,13,0.00017259836229354615,RMSprop,8,145,COMPLETE
58,0.011751814745366573,2026-08-06 05:45:27.707005,2026-08-06 05:45:32.041704,0 days 00:00:04.334699,8,0.4311315705703033,13,0.00015778379548242292,RMSprop,32,47,COMPLETE
59,0.008455508388578892,2026-08-06 05:45:32.042160,2026-08-06 05:45:36.756046,0 days 00:00:04.713886,16,0.13931854559517218,13,0.0008183578751818425,Adam,16,83,COMPLETE
60,0.001974178245291114,2026-08-06 05:45:36.756642,2026-08-06 05:45:41.654014,0 days 00:00:04.897372,8,0.34980771260386917,13,0.000296925258325761,RMSprop,32,57,COMPLETE
61,0.011310362257063389,2026-08-06 05:45:41.654462,2026-08-06 05:45:44.253776,0 days 00:00:02.599314,8,0.35465127804989455,13,0.00029698535007051087,RMSprop,32,16,COMPLETE
62,0.0041284081526100636,2026-08-06 05:45:44.254177,2026-08-06 05:45:48.874095,0 days 00:00:04.619918,8,0.34203739707384023,13,0.0002733244639400784,RMSprop,32,52,COMPLETE
63,0.002369965659454465,2026-08-06 05:45:48.874479,2026-08-06 05:45:52.947182,0 days 00:00:04.072703,8,0.3823343566752518,13,0.0005125978530126736,RMSprop,32,43,COMPLETE
64,0.003641179297119379,2026-08-06 05:45:52.947530,2026-08-06 05:45:57.538026,0 days 00:00:04.590496,8,0.41802575771760764,13,0.0005174434187902096,RMSprop,32,51,COMPLETE
65,0.003157072700560093,2026-08-06 05:45:57.538395,2026-08-06 05:46:01.218993,0 days 00:00:03.680598,8,0.36900418721663086,13,0.0003564781263325366,RMSprop,32,32,COMPLETE
66,0.003917844966053963,2026-08-06 05:46:01.219532,2026-08-06 05:46:06.015000,0 days 00:00:04.795468,8,0.41039706396393794,4,0.0005209851904351543,RMSprop,8,61,COMPLETE
67,0.002991192974150181,2026-08-06 05:46:06.015962,2026-08-06 05:46:10.988787,0 days 00:00:04.972825,8,0.3937324009047768,13,0.0005923351272929292,RMSprop,32,57,COMPLETE
68,0.018091054633259773,2026-08-06 05:46:10.989149,2026-08-06 05:46:15.322515,0 days 00:00:04.333366,16,0.4396804484064555,13,0.0003174741576360406,RMSprop,32,71,COMPLETE
69,0.003363794879987836,2026-08-06 05:46:15.322904,2026-08-06 05:46:19.811315,0 days 00:00:04.488411,8,0.38068992702684273,8,0.0004941706357079801,RMSprop,32,46,COMPLETE
70,0.0030363616533577442,2026-08-06 05:46:19.811711,2026-08-06 05:46:25.469451,0 days 00:00:05.657740,8,0.21964680332446873,13,0.000757983303560619,Adam,8,70,COMPLETE
71,0.017645636573433876,2026-08-06 05:46:25.469941,2026-08-06 05:46:29.633935,0 days 00:00:04.163994,8,0.42354797352897205,13,0.0001375953167956947,RMSprop,32,44,COMPLETE
72,0.004650313872843981,2026-08-06 05:46:29.634306,2026-08-06 05:46:33.333825,0 days 00:00:03.699519,8,0.37778882449789974,13,0.00022937831057643038,RMSprop,32,37,COMPLETE
73,0.0038392352871596813,2026-08-06 05:46:33.334278,2026-08-06 05:46:38.148720,0 days 00:00:04.814442,8,0.40132513119419805,13,0.00025971315584391623,RMSprop,32,58,COMPLETE
74,0.005667629186064005,2026-08-06 05:46:38.149090,2026-08-06 05:46:42.888192,0 days 00:00:04.739102,8,0.39073984352849966,13,0.0003671164402364304,RMSprop,32,53,COMPLETE
