params_lookback,mean,std,min,count
4,0.029134060628712176,0.03771126443346751,0.005829304922372103,30
8,0.06097010790836066,0.08093265091608688,0.005356877110898495,28
13,0.03808485289268634,0.02078426725612477,0.004666624590754509,17
