dropout_bin,mean,std,min,count
0.10-0.20,0.05391091690398753,0.07071817536632309,0.011233790777623653,4
0.20-0.30,0.022877218492794782,0.01967845319226207,0.0069449967704713345,8
0.30-0.40,0.012648931122384965,0.009888144632576331,0.004112303722649813,36
0.40-0.50,0.010988613193923677,0.008257218591453525,0.004828750155866146,27
