params_lookback,mean,std,min,count
4,0.0283235979732126,0.035397726224416885,0.008232379332184792,8
8,0.01737953955307603,0.011692312051546241,0.0071530090644955635,12
13,0.01952669664540074,0.022310864278998643,0.004612855147570372,55
