lr_bin,mean,std,min,count
1e-4-3e-4,0.04002977310396407,0.04463071882742899,0.005073915235698223,23
3e-4-6e-4,0.060296886440898693,0.08455540871770056,0.004376594442874193,35
6e-4-1e-3,0.029318434898467624,0.027160407249414716,0.007685798220336437,17
