params_units,mean,std,min,count
8,0.0037469663773663344,0.0013284011139899838,0.0026814115699380636,40
16,0.003924966091290116,0.0009361310351600957,0.002561344765126705,27
32,0.008634532161522657,0.007559405605540127,0.004117848817259073,8
