params_lookback,mean,std,min,count
4,0.013940207246277068,0.004626515125626013,0.007170230150222778,9
8,0.012642058171331882,0.013151645253491112,0.00480309035629034,30
13,0.013785249851126637,0.01498558140874912,0.004917287267744541,36
