lr_bin,mean,std,min,count
1e-4-3e-4,0.013686936814337969,0.007069925471722077,0.006445684004575014,13
3e-4-6e-4,0.011008520925636677,0.009554858880851006,0.004939728882163763,34
6e-4-1e-3,0.009793000994250178,0.00529770239822619,0.004963017534464598,28
