lr_bin,mean,std,min,count
1e-4-3e-4,0.02255826121704145,0.03145442644348039,0.0061849551275372505,11
3e-4-6e-4,0.01209088068987642,0.009953830341755354,0.005425312556326389,14
6e-4-1e-3,0.0077786413300782445,0.0031535548401843715,0.0046738069504499435,50
