params_units,mean,std,min,count
8,0.06084264648546066,0.07284014837064422,0.010838063433766365,14
16,0.036420550951290695,0.02934360571494628,0.006165496073663235,21
32,0.05160868198145181,0.07350344811154583,0.00538878096267581,40
