params_units,mean,std,min,count
8,0.011640604527201504,0.0072148676012363565,0.0054281000047922134,32
16,0.01329108295030892,0.012007292300494892,0.005837955046445131,10
32,0.010023104041024591,0.005738006749886551,0.004108574707061052,33
