params_units,mean,std,min,count
8,0.03500029559318836,0.03202553092672129,0.0064798747189342976,13
16,0.052557344431988895,0.06359450468250824,0.005535304080694914,52
32,0.03540977230295539,0.02828747582055412,0.007915551774203777,10
