dropout_bin,mean,std,min,count
0.10-0.20,0.015104433832069239,0.009838753506813996,0.0054281000047922134,6
0.20-0.30,0.016258171293884516,0.011141661650034718,0.005763453431427479,11
0.30-0.40,0.009693747691424757,0.0034142214715324587,0.004108574707061052,29
0.40-0.50,0.009847842670720199,0.007360637077516855,0.004298258572816849,29
