params_lookback,mean,std,min,count
4,0.043507169985857144,0.06211707398636625,0.007210828363895416,26
8,0.06191061809659004,0.08701454354079811,0.00494798319414258,32
13,0.07903748802731142,0.1716923342007727,0.005999982822686434,17
