dropout_bin,mean,std,min,count
0.10-0.20,0.04345695545749837,0.04043282993908871,0.005508869420737028,38
0.20-0.30,0.06767974915699317,0.0728456583981673,0.007252668961882591,26
0.30-0.40,0.06427202105987817,0.05950479676624162,0.012078756466507912,8
0.40-0.50,0.037551109989484154,0.005526580530845514,0.031191270798444748,3
