params_units,mean,std,min,count
8,0.013597794997228964,0.020493335397297228,0.004393972456455231,37
16,0.01279402204343806,0.015378377171085136,0.004802251234650612,23
32,0.009291941051681836,0.0036399157377532097,0.004774079192429781,15
