dropout_bin,mean,std,min,count
0.10-0.20,0.03536876020953059,0.029860743966226906,0.007213484030216932,5
0.20-0.30,0.022670779791143205,0.014642293377152855,0.007847906090319157,9
0.30-0.40,0.016669502747910365,0.016489991160216603,0.004884303081780672,35
0.40-0.50,0.01642706452940519,0.017506712840842147,0.00543194031342864,26
