lr_bin,mean,std,min,count
1e-4-3e-4,0.011214767990168184,0.019783559768636723,0.003256099298596382,20
3e-4-6e-4,0.005117976550536696,0.00414848625991432,0.002583384048193693,32
6e-4-1e-3,0.004276167348270183,0.001759474027991248,0.0025447141379117966,23
