params_units,mean,std,min,count
8,0.009712241415400058,0.00406186870811749,0.004449421539902687,16
16,0.014366493199861819,0.010094676380591352,0.004965205676853657,31
32,0.012883850988665861,0.01093469177873863,0.004669925197958946,28
