params_units,mean,std,min,count
8,0.037249079493007486,0.04836312186185761,0.007364434655755758,35
16,0.0657697689748602,0.07327432106319653,0.007199778687208891,32
32,0.03834223805461079,0.02750151762567747,0.010584995150566101,8
