dropout_bin,mean,std,min,count
0.10-0.20,0.10528034678495982,0.1464763839480649,0.007997811771929264,17
0.20-0.30,0.03759578110960623,0.03529088415025072,0.005647108890116215,36
0.30-0.40,0.0629855902865529,0.05820288972864474,0.008436893112957478,20
0.40-0.50,0.014679145999252796,0.0013018437106056386,0.013758603483438492,2
