params_units,mean,std,min,count
8,0.008440569182857871,0.008152609324577132,0.0031745838932693005,10
16,0.004759707297825326,0.0022180175538959943,0.0017067362787202,52
32,0.006177857464465957,0.0027223805491230378,0.0028747052419930696,13
