dropout_bin,mean,std,min,count
0.10-0.20,0.06155710406601429,0.06321064922524032,0.015644779428839684,5
0.20-0.30,0.026543412756706988,0.012408744463352127,0.00851413607597351,7
0.30-0.40,0.01714328018857575,0.019606646669012802,0.004608749412000179,41
0.40-0.50,0.019336893265558916,0.022210727064368035,0.005268178414553404,22
