params_units,mean,std,min,count
8,0.030367565490970656,0.0344881391749119,0.0072722905315458775,28
16,0.019309884943668882,0.01497405963286229,0.006215019151568413,31
32,0.020324917451944202,0.012068423141538826,0.005754669196903706,16
