lr_bin,mean,std,min,count
1e-4-3e-4,0.00805423897691071,0.006638970108233385,0.0022896737791597843,29
3e-4-6e-4,0.0042506322397717405,0.0017605527597031809,0.0018178049940615892,35
6e-4-1e-3,0.004215338309718804,0.0017819386082758594,0.00286231585778296,11
