lr_bin,mean,std,min,count
1e-4-3e-4,0.05179456489062623,0.04423113104990485,0.007651167921721935,19
3e-4-6e-4,0.0652179972761694,0.08780040087445785,0.01032581552863121,17
6e-4-1e-3,0.041597066853099905,0.0514753533972335,0.007199778687208891,39
