number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.012465222738683224,2026-08-05 22:55:14.567285,2026-08-05 22:55:17.982925,0 days 00:00:03.415640,8,0.266230925375592,13,0.000377209561466282,RMSprop,8,58,COMPLETE
1,0.06347940117120743,2026-08-05 22:55:17.983342,2026-08-05 22:55:19.284710,0 days 00:00:01.301368,16,0.1366533761192859,4,0.0002567675589427143,Adam,32,21,COMPLETE
2,0.1969621479511261,2026-08-05 22:55:19.285103,2026-08-05 22:55:20.484929,0 days 00:00:01.199826,8,0.29041636937064585,8,0.0005772523946339515,RMSprop,32,18,COMPLETE
3,0.0062651848420500755,2026-08-05 22:55:20.485330,2026-08-05 22:55:23.061011,0 days 00:00:02.575681,8,0.20101409581520732,8,0.0006886145300977487,RMSprop,8,61,COMPLETE
4,0.019169753417372704,2026-08-05 22:55:23.061425,2026-08-05 22:55:29.629862,0 days 00:00:06.568437,8,0.3820629157033261,13,0.00010401721459104311,Adam,16,116,COMPLETE
5,0.008575325831770897,2026-08-05 22:55:29.630222,2026-08-05 22:55:32.918077,0 days 00:00:03.287855,8,0.14256466376671317,4,0.00017335689587026184,Adam,32,73,COMPLETE
6,0.12154009193181992,2026-08-05 22:55:32.918438,2026-08-05 22:55:34.005821,0 days 00:00:01.087383,8,0.1752811433671031,8,0.00013521435087465093,RMSprop,8,16,COMPLETE
7,0.02455807663500309,2026-08-05 22:55:34.006197,2026-08-05 22:55:35.883995,0 days 00:00:01.877798,8,0.15413648026375373,8,0.000445510937957743,Adam,8,36,COMPLETE
8,0.04177068918943405,2026-08-05 22:55:35.884380,2026-08-05 22:55:36.975161,0 days 00:00:01.090781,16,0.32565008685251223,8,0.0005644966341867491,RMSprop,32,16,COMPLETE
9,0.011703237891197205,2026-08-05 22:55:36.975542,2026-08-05 22:55:41.134070,0 days 00:00:04.158528,8,0.19416348337481382,4,0.00016863688358904056,RMSprop,8,106,COMPLETE
10,0.008344443514943123,2026-08-05 22:55:41.134434,2026-08-05 22:55:43.397888,0 days 00:00:02.263454,16,0.4392055017745834,8,0.0009495000291812661,RMSprop,16,59,COMPLETE
11,0.039348017424345016,2026-08-05 22:55:43.398244,2026-08-05 22:55:46.054431,0 days 00:00:02.656187,16,0.4491326912676456,8,0.0009009850320281796,RMSprop,16,74,COMPLETE
12,0.06732899695634842,2026-08-05 22:55:46.054826,2026-08-05 22:55:47.355639,0 days 00:00:01.300813,16,0.250859224217203,8,0.0009850910838426269,RMSprop,16,24,COMPLETE
13,0.005912940017879009,2026-08-05 22:55:47.355997,2026-08-05 22:55:48.950432,0 days 00:00:01.594435,16,0.43525861768788254,8,0.0006992188839737753,RMSprop,16,34,COMPLETE
14,0.0075402338989079,2026-08-05 22:55:48.950805,2026-08-05 22:55:52.156758,0 days 00:00:03.205953,16,0.2153226412988236,8,0.0006589243804999732,RMSprop,8,95,COMPLETE
15,0.025757713243365288,2026-08-05 22:55:52.157132,2026-08-05 22:55:57.500850,0 days 00:00:05.343718,16,0.3721903529619385,13,0.000260412212681771,RMSprop,16,150,COMPLETE
16,0.0552833154797554,2026-08-05 22:55:57.501212,2026-08-05 22:56:02.181201,0 days 00:00:04.679989,16,0.10737617552871323,8,0.0007138048402372733,RMSprop,8,150,COMPLETE
17,0.09408947080373764,2026-08-05 22:56:02.181568,2026-08-05 22:56:03.447780,0 days 00:00:01.266212,8,0.23086321643820373,8,0.00045028434889050125,RMSprop,16,21,COMPLETE
18,0.030988069251179695,2026-08-05 22:56:03.448122,2026-08-05 22:56:05.390369,0 days 00:00:01.942247,16,0.3229274507944764,4,0.0007687658915719081,Adam,16,49,COMPLETE
19,0.06688619405031204,2026-08-05 22:56:05.390728,2026-08-05 22:56:07.541260,0 days 00:00:02.150532,8,0.3974187105102341,13,0.0003286380405852375,RMSprop,8,32,COMPLETE
20,0.00646959338337183,2026-08-05 22:56:07.541646,2026-08-05 22:56:09.705660,0 days 00:00:02.164014,8,0.30849911894893767,8,0.0004925403652061468,RMSprop,16,47,COMPLETE
21,0.01134606171399355,2026-08-05 22:56:09.706041,2026-08-05 22:56:11.428133,0 days 00:00:01.722092,8,0.3051828261683251,8,0.0005362134941302265,RMSprop,16,34,COMPLETE
22,0.016222426667809486,2026-08-05 22:56:11.428506,2026-08-05 22:56:13.092396,0 days 00:00:01.663890,8,0.3543220331065722,8,0.00046074866363981837,RMSprop,16,33,COMPLETE
23,0.029191236943006516,2026-08-05 22:56:13.092822,2026-08-05 22:56:15.160611,0 days 00:00:02.067789,8,0.4221988421533165,8,0.000794828610173134,RMSprop,16,45,COMPLETE
24,0.01172634493559599,2026-08-05 22:56:15.161035,2026-08-05 22:56:18.348410,0 days 00:00:03.187375,8,0.3413322328038955,8,0.0006476654774709289,RMSprop,16,77,COMPLETE
25,0.01226324774324894,2026-08-05 22:56:18.348776,2026-08-05 22:56:22.798924,0 days 00:00:04.450148,8,0.2406167880730451,8,0.00037508612390186105,RMSprop,8,115,COMPLETE
26,0.017619792371988297,2026-08-05 22:56:22.799286,2026-08-05 22:56:24.697387,0 days 00:00:01.898101,16,0.20206825812755558,8,0.0005265044709332588,Adam,16,43,COMPLETE
27,0.033367302268743515,2026-08-05 22:56:24.697743,2026-08-05 22:56:26.509870,0 days 00:00:01.812127,8,0.27644476237794824,8,0.0008473759470185357,RMSprop,16,37,COMPLETE
28,0.030220944434404373,2026-08-05 22:56:26.510347,2026-08-05 22:56:27.761868,0 days 00:00:01.251521,16,0.4108308823896759,13,0.0006521314840919858,RMSprop,32,18,COMPLETE
29,0.04071745276451111,2026-08-05 22:56:27.762266,2026-08-05 22:56:32.685302,0 days 00:00:04.923036,8,0.2629034519952463,4,0.00034608908116498744,RMSprop,8,126,COMPLETE
30,0.01224137656390667,2026-08-05 22:56:32.685704,2026-08-05 22:56:37.881371,0 days 00:00:05.195667,8,0.17553565236442942,13,0.00027450204234430903,RMSprop,8,96,COMPLETE
31,0.011765005998313427,2026-08-05 22:56:37.881731,2026-08-05 22:56:40.448522,0 days 00:00:02.566791,16,0.2155562243644938,8,0.0006557191113309296,RMSprop,8,69,COMPLETE
32,0.015474063344299793,2026-08-05 22:56:40.448895,2026-08-05 22:56:42.374598,0 days 00:00:01.925703,16,0.22216053939678373,8,0.000420967654828362,RMSprop,8,46,COMPLETE
33,0.022960852831602097,2026-08-05 22:56:42.374956,2026-08-05 22:56:44.835557,0 days 00:00:02.460601,16,0.2887071582106563,8,0.0007165844482619251,RMSprop,8,66,COMPLETE
