number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.016201646998524666,2026-08-06 01:32:34.963966,2026-08-06 01:32:41.740102,0 days 00:00:06.776136,16,0.3058202007829551,13,0.0001842738170093296,Adam,16,150,COMPLETE
1,0.06278983503580093,2026-08-06 01:32:41.740463,2026-08-06 01:32:45.174210,0 days 00:00:03.433747,8,0.14566730738959427,8,0.0002103697894455789,Adam,32,61,COMPLETE
2,0.013762980699539185,2026-08-06 01:32:45.174575,2026-08-06 01:32:49.373111,0 days 00:00:04.198536,8,0.20379996111611046,13,0.0005215054652766133,Adam,16,52,COMPLETE
3,0.013299308717250824,2026-08-06 01:32:49.373581,2026-08-06 01:32:51.712579,0 days 00:00:02.338998,8,0.2843311670959328,4,0.0007686285622579409,RMSprop,16,36,COMPLETE
4,0.05712421238422394,2026-08-06 01:32:51.712932,2026-08-06 01:32:53.560666,0 days 00:00:01.847734,8,0.3621034294350012,13,0.00023953107763208345,RMSprop,32,16,COMPLETE
5,0.007256432436406612,2026-08-06 01:32:53.561043,2026-08-06 01:32:58.379604,0 days 00:00:04.818561,16,0.22370226745272961,8,0.00032450463227903683,Adam,8,150,COMPLETE
6,0.015088389627635479,2026-08-06 01:32:58.379966,2026-08-06 01:33:01.834909,0 days 00:00:03.454943,16,0.41386137562150316,4,0.0005833728789788795,RMSprop,16,95,COMPLETE
7,0.11967355012893677,2026-08-06 01:33:01.835300,2026-08-06 01:33:03.083603,0 days 00:00:01.248303,16,0.4343752747112999,8,0.00019861449614923441,Adam,8,18,COMPLETE
8,0.012325640767812729,2026-08-06 01:33:03.083974,2026-08-06 01:33:04.800748,0 days 00:00:01.716774,16,0.35286991355616165,4,0.0005872559131183704,Adam,32,27,COMPLETE
9,0.005941764917224646,2026-08-06 01:33:04.801122,2026-08-06 01:33:08.831896,0 days 00:00:04.030774,8,0.21419612188409676,8,0.0004099555681668041,Adam,32,75,COMPLETE
10,0.08562271296977997,2026-08-06 01:33:08.832265,2026-08-06 01:33:12.934690,0 days 00:00:04.102425,8,0.10910766532037419,8,0.00010139441092749667,RMSprop,32,80,COMPLETE
11,0.05092979222536087,2026-08-06 01:33:12.935110,2026-08-06 01:33:17.720950,0 days 00:00:04.785840,16,0.212061862209375,8,0.0003598849803037006,Adam,8,150,COMPLETE
12,0.026929611340165138,2026-08-06 01:33:17.721304,2026-08-06 01:33:22.587353,0 days 00:00:04.866049,16,0.21724865318996686,8,0.0003689049007245209,Adam,8,150,COMPLETE
13,0.017213817685842514,2026-08-06 01:33:22.587920,2026-08-06 01:33:29.404704,0 days 00:00:06.816784,8,0.2443989149366465,8,0.0003052948138095382,Adam,8,150,COMPLETE
14,0.06696358323097229,2026-08-06 01:33:29.405055,2026-08-06 01:33:30.835402,0 days 00:00:01.430347,16,0.15879987504509852,8,0.00013121692104700722,Adam,32,22,COMPLETE
15,0.015736768022179604,2026-08-06 01:33:30.835789,2026-08-06 01:33:34.600952,0 days 00:00:03.765163,8,0.2595245194501308,8,0.0004634814218014936,Adam,8,75,COMPLETE
16,0.01804233342409134,2026-08-06 01:33:34.601377,2026-08-06 01:33:37.319168,0 days 00:00:02.717791,8,0.1686356837322549,8,0.0009664299626467707,Adam,8,48,COMPLETE
17,0.0757395401597023,2026-08-06 01:33:37.319526,2026-08-06 01:33:40.554337,0 days 00:00:03.234811,16,0.3197968034104451,8,0.0002844626330596789,Adam,32,85,COMPLETE
18,0.014559292234480381,2026-08-06 01:33:40.554712,2026-08-06 01:33:43.282556,0 days 00:00:02.727844,8,0.1891739415135976,4,0.0004283329084063469,RMSprop,8,48,COMPLETE
19,0.029818156734108925,2026-08-06 01:33:43.282954,2026-08-06 01:33:50.313110,0 days 00:00:07.030156,16,0.10316826238005558,13,0.00015322909208937452,Adam,32,150,COMPLETE
20,0.037674680352211,2026-08-06 01:33:50.313473,2026-08-06 01:33:54.208296,0 days 00:00:03.894823,16,0.24204869994038458,8,0.00028272008050038726,Adam,32,106,COMPLETE
21,0.01703408546745777,2026-08-06 01:33:54.208711,2026-08-06 01:33:56.298634,0 days 00:00:02.089923,16,0.3787202311291645,4,0.0006361715956451411,Adam,32,40,COMPLETE
22,0.007273294031620026,2026-08-06 01:33:56.299019,2026-08-06 01:33:58.447098,0 days 00:00:02.148079,16,0.3597888950573017,4,0.0007598241353166791,Adam,32,42,COMPLETE
23,0.027689043432474136,2026-08-06 01:33:58.447470,2026-08-06 01:34:01.690627,0 days 00:00:03.243157,16,0.285843380669269,4,0.0007916835045628846,Adam,32,73,COMPLETE
24,0.014475729316473007,2026-08-06 01:34:01.691129,2026-08-06 01:34:07.173798,0 days 00:00:05.482669,16,0.3227405117524858,4,0.00038214734272794634,Adam,32,150,COMPLETE
25,0.01250547543168068,2026-08-06 01:34:07.174325,2026-08-06 01:34:10.153280,0 days 00:00:02.978955,16,0.40498977100732736,4,0.0007558799101408228,Adam,8,73,COMPLETE
26,0.01997237280011177,2026-08-06 01:34:10.153643,2026-08-06 01:34:12.498560,0 days 00:00:02.344917,8,0.23084412434438814,8,0.0009255162157584355,RMSprop,32,38,COMPLETE
27,0.01287016086280346,2026-08-06 01:34:12.498931,2026-08-06 01:34:14.347009,0 days 00:00:01.848078,16,0.268676501392994,4,0.0004596627186269438,Adam,32,30,COMPLETE
