params_units,mean,std,min,count
8,0.0218292494494192,0.028849102088200747,0.004608749412000179,54
16,0.014468300715088844,0.003770864791578629,0.008813357912003994,10
32,0.02712846107103608,0.025763629091436067,0.009177403524518013,11
