dropout_bin,mean,std,min,count
0.10-0.20,0.01468324481642672,0.006572448731813549,0.007537219673395157,7
0.20-0.30,0.014207705855369568,0.01635570920285528,0.004661267623305321,21
0.30-0.40,0.01909669201510648,0.029685812695950844,0.005163530819118023,36
0.40-0.50,0.012976219073276628,0.015089111693706766,0.0054625254124403,11
