params_lookback,mean,std,min,count
4,0.03278941735625267,0.023591922238887366,0.011114510707557201,10
8,0.03479583273557099,0.022315000428877137,0.007542405277490616,22
13,0.05896798551602419,0.0588144883574355,0.005157558247447014,43
