params_lookback,mean,std,min,count
4,0.019081111778231227,0.010882639115356987,0.007273294031620026,17
8,0.028635992535523007,0.027725975258814164,0.005941764917224646,49
13,0.035594517158137426,0.034579799970225596,0.013762980699539185,9
