lr_bin,mean,std,min,count
1e-4-3e-4,0.005390662361275066,0.002362593294824415,0.0035652436781674623,11
3e-4-6e-4,0.004423250854015351,0.002195260420060249,0.002424099249765277,25
6e-4-1e-3,0.003821808689584335,0.0011601838329334683,0.0024022734723985195,39
