lr_bin,mean,std,min,count
1e-4-3e-4,0.020629083016707052,0.017586106250348132,0.004884303081780672,31
3e-4-6e-4,0.016654938182516676,0.018625884723393066,0.00488850474357605,37
6e-4-1e-3,0.019383258119757687,0.018065792572641147,0.007727155927568674,7
