params_units,mean,std,min,count
8,0.010591313400904514,0.009130632551107576,0.0040360488928854465,56
16,0.016777186188846827,0.008978445766545417,0.006230097729712725,11
32,0.023637408507056534,0.015198881747447893,0.0053603556007146835,8
