params_lookback,mean,std,min,count
4,0.0041365656070411205,0.0011377435233520068,0.003273550420999527,9
8,0.004651570967821913,0.001893118578867997,0.0033918493427336216,11
13,0.00964986975939775,0.03575667201352924,0.0016084712697193027,55
