dropout_bin,mean,std,min,count
0.10-0.20,0.009895892348140478,0.006088620418335508,0.005237201228737831,6
0.20-0.30,0.005173696515460809,0.002948504497083859,0.00286231585778296,9
0.30-0.40,0.006415116176607886,0.006053371625281269,0.002499629743397236,28
0.40-0.50,0.0044734970142599195,0.0026329544188000696,0.0018178049940615892,32
