lr_bin,mean,std,min,count
1e-4-3e-4,0.02676661844764437,0.026406954621286907,0.008045688271522522,14
3e-4-6e-4,0.01666938507973793,0.014659453574543525,0.004233972169458866,42
6e-4-1e-3,0.012732437787283408,0.008421983465818416,0.004844801966100931,19
