params_lookback,mean,std,min,count
4,0.0293298514559865,0.02685480498253786,0.009915506467223167,10
8,0.02447815394649903,0.019463937943839646,0.008430995047092438,9
13,0.02065837675971644,0.02265886059170703,0.0032598241232335567,56
