number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.07448392361402512,2026-08-05 22:08:00.522935,2026-08-05 22:08:01.750021,0 days 00:00:01.227086,16,0.17152672784841316,8,0.0003093323976840964,Adam,16,16,COMPLETE
1,0.07170820236206055,2026-08-05 22:08:01.750397,2026-08-05 22:08:04.215607,0 days 00:00:02.465210,8,0.37895431806009217,13,0.00011277885645811337,RMSprop,32,34,COMPLETE
2,0.08513831347227097,2026-08-05 22:08:04.215978,2026-08-05 22:08:10.054706,0 days 00:00:05.838728,8,0.4313932115923821,4,0.00024396367792938253,RMSprop,32,150,COMPLETE
3,0.028002450242638588,2026-08-05 22:08:10.055108,2026-08-05 22:08:12.772431,0 days 00:00:02.717323,16,0.32380041856979863,13,0.00010346883939290099,RMSprop,16,60,COMPLETE
4,0.031743574887514114,2026-08-05 22:08:12.772790,2026-08-05 22:08:14.687318,0 days 00:00:01.914528,8,0.2600710283112537,8,0.0009784204069617358,RMSprop,16,39,COMPLETE
5,0.04256992042064667,2026-08-05 22:08:14.687668,2026-08-05 22:08:20.145554,0 days 00:00:05.457886,8,0.29757234434001395,8,0.00026238899346026626,RMSprop,8,150,COMPLETE
6,0.0547625795006752,2026-08-05 22:08:20.145924,2026-08-05 22:08:21.304699,0 days 00:00:01.158775,16,0.3357736304670511,13,0.0002056669136728719,RMSprop,16,16,COMPLETE
7,0.16516774892807007,2026-08-05 22:08:21.305091,2026-08-05 22:08:27.012161,0 days 00:00:05.707070,16,0.3302364098441522,13,0.0003089983123316987,Adam,16,150,COMPLETE
8,0.015555388294160366,2026-08-05 22:08:27.012511,2026-08-05 22:08:31.346963,0 days 00:00:04.334452,16,0.24916859078537454,4,0.00010738179800782615,Adam,8,150,COMPLETE
9,0.04065924882888794,2026-08-05 22:08:31.347326,2026-08-05 22:08:33.112868,0 days 00:00:01.765542,16,0.2122189694028404,13,0.0007921109132519733,Adam,16,31,COMPLETE
