fold,search,run,best_optimizer,n_test,RMSE,MAE,R2,best_val_loss,best_params,epochs,DM_stat,DM_pvalue,run_id,is_ensemble
fold1_search12_run7,12.0,7.0,Adam,40.0,0.232582688331604,0.1819621175527572,-4.846180673840649,0.005157558247447,"{'optimizer': 'Adam', 'lookback': 13, 'units': 16, 'dropout': 0.31612092973294853, 'lr': 0.0009822042703769786, 'batch': 8}",62.0,3.474075174304473,0.0005126173945306789,,
fold1_search12_run8,12.0,8.0,Adam,40.0,0.1757173538208007,0.1306890994310379,-2.336927325421872,0.005157558247447,"{'optimizer': 'Adam', 'lookback': 13, 'units': 16, 'dropout': 0.31612092973294853, 'lr': 0.0009822042703769786, 'batch': 8}",62.0,1.8304773737473252,0.0671785871110151,,
fold1_search12_run9,12.0,9.0,Adam,40.0,0.2702974677085876,0.2151601612567901,-6.895895952670328,0.005157558247447,"{'optimizer': 'Adam', 'lookback': 13, 'units': 16, 'dropout': 0.31612092973294853, 'lr': 0.0009822042703769786, 'batch': 8}",62.0,4.10268474422144,4.0838353184913245e-05,,
fold1_search13_ens,13.0,,,,0.21437130430124055,0.1687773464838211,-2.9448743971822036,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",,3.1386998479651407,0.0016969917370894816,Ensemble,True
fold1_search13_run1,13.0,1.0,RMSprop,49.0,0.1569689661264419,0.1201687902212143,-1.1150834221098629,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,1.4291440160338382,0.15296284465371102,,
fold1_search13_run10,13.0,10.0,RMSprop,49.0,0.3307643830776214,0.2647702991962433,-8.391551554320028,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,4.875966128615259,1.0827718828210209e-06,,
fold1_search13_run2,13.0,2.0,RMSprop,49.0,0.2130363136529922,0.1639364659786224,-2.8958943741923355,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,2.817184387511511,0.004844670362068593,,
fold1_search13_run3,13.0,3.0,RMSprop,49.0,0.2185450494289398,0.1742658615112304,-3.099980384024277,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,3.3022889086371774,0.0009589923924877564,,
fold1_search13_run4,13.0,4.0,RMSprop,49.0,0.1630261540412902,0.1239232346415519,-1.2814683474943935,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,1.6145452693480282,0.10640920590960157,,
fold1_search13_run5,13.0,5.0,RMSprop,49.0,0.3032319843769073,0.2483846694231033,-6.893141728972959,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,4.757957144147695,1.9556200312464966e-06,,
fold1_search13_run6,13.0,6.0,RMSprop,49.0,0.2139185667037964,0.1631147861480713,-2.9282290642740936,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,2.8040793065207543,0.005046049144878273,,
fold1_search13_run7,13.0,7.0,RMSprop,49.0,0.2821602523326874,0.2136795222759246,-5.834261295497045,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,3.560533456451949,0.0003701021501851809,,
fold1_search13_run8,13.0,8.0,RMSprop,49.0,0.1775617748498916,0.137350931763649,-1.7064425444893598,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,2.111756257555607,0.03470736094088722,,
fold1_search13_run9,13.0,9.0,RMSprop,49.0,0.1926527172327041,0.1473056972026825,-2.1860320970773137,0.0071997786872088,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.11628804220902118, 'lr': 0.0007402112425487747, 'batch': 8}",58.0,2.5028805928043605,0.01231870974310123,,
fold1_search14_ens,14.0,,,,0.17362773138217913,0.13021231723093646,-1.8983485022583948,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",,1.8187530700389112,0.06894911113431168,Ensemble,True
fold1_search14_run1,14.0,1.0,Adam,45.0,0.2170896679162979,0.1650854349136352,-3.530965051188935,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,2.7909977438157636,0.005254583856566741,,
fold1_search14_run10,14.0,10.0,Adam,45.0,0.1904930472373962,0.1536026298999786,-2.488757136393608,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,2.615628655015386,0.008906336107104673,,
fold1_search14_run2,14.0,2.0,Adam,45.0,0.1797707229852676,0.1313801109790802,-2.107064968748565,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,1.8828177135876578,0.0597250756605181,,
fold1_search14_run3,14.0,3.0,Adam,45.0,0.1298357397317886,0.0910025164484977,-0.6206936313840019,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,0.13327648148034069,0.8939747267148506,,
fold1_search14_run4,14.0,4.0,Adam,45.0,0.181967481970787,0.1397343277931213,-2.183464096665301,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,2.205899794229925,0.027391016646148403,,
fold1_search14_run5,14.0,5.0,Adam,45.0,0.1579900085926056,0.1184276714920997,-1.3997814656268686,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,1.2666957686142002,0.20526409359963904,,
fold1_search14_run6,14.0,6.0,Adam,45.0,0.2357111275196075,0.1881046742200851,-4.341615502360742,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,3.4458756921023097,0.0005692121333262801,,
fold1_search14_run7,14.0,7.0,Adam,45.0,0.1945819705724716,0.1434316486120224,-2.640135585536658,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,2.1654773296229655,0.030351149686561163,,
fold1_search14_run8,14.0,8.0,Adam,45.0,0.1413910686969757,0.0992522314190864,-0.9220132776387826,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,0.6130906220982004,0.539816420672881,,
fold1_search14_run9,14.0,9.0,Adam,45.0,0.1791659742593765,0.137233167886734,-2.086196582861385,0.0048179384320974,"{'optimizer': 'Adam', 'lookback': 8, 'units': 32, 'dropout': 0.3618522935491283, 'lr': 0.0005109084300113971, 'batch': 16}",100.0,2.0177255329219923,0.04361985412494107,,
fold1_search15_ens,15.0,,,,0.14621516228732354,0.10886931381628209,-1.0554042217708863,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",,0.8737990792233608,0.3822276819835535,Ensemble,True
fold1_search15_run1,15.0,1.0,RMSprop,45.0,0.1555238217115402,0.1149192154407501,-1.3254457365839931,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,1.1906745700414691,0.23378136477219735,,
fold1_search15_run10,15.0,10.0,RMSprop,45.0,0.126743659377098,0.0975453555583953,-0.5444182517169014,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,-0.006894987048322909,0.994498639877128,,
fold1_search15_run2,15.0,2.0,RMSprop,45.0,0.1289292871952057,0.0949790179729461,-0.5981427734218687,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,0.10377821430881182,0.9173453555652453,,
fold1_search15_run3,15.0,3.0,RMSprop,45.0,0.130603089928627,0.0971245244145393,-0.6399072170175746,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,0.1781848726343573,0.858577789502988,,
fold1_search15_run4,15.0,4.0,RMSprop,45.0,0.1552090048789978,0.1207824274897575,-1.3160408159256851,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,1.3690416129784753,0.17098626759649438,,
fold1_search15_run5,15.0,5.0,RMSprop,45.0,0.167601466178894,0.1335921585559845,-1.70064800354869,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,1.8034114192060755,0.0713236255615406,,
fold1_search15_run6,15.0,6.0,RMSprop,45.0,0.2221635282039642,0.1643649786710739,-3.7452374886839737,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,2.7749697715310178,0.0055206838859998,,
fold1_search15_run7,15.0,7.0,RMSprop,45.0,0.1771323531866073,0.1336463093757629,-2.016533815750808,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,1.8984259915127368,0.057639988423745736,,
fold1_search15_run8,15.0,8.0,RMSprop,45.0,0.1373182535171508,0.101345345377922,-0.8128796757409413,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,0.4964982866976076,0.619542895854575,,
fold1_search15_run9,15.0,9.0,RMSprop,45.0,0.1213385984301567,0.0878513902425766,-0.415501803205208,0.0049479831941425,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.3999720769439716, 'lr': 0.0007425584454130675, 'batch': 16}",60.0,-0.2763491619206347,0.7822798996909284,,
fold1_search16_ens,16.0,,,,0.14476160111893438,0.10925339222755347,-0.7988983987671783,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",,0.8099362043366859,0.4179768424693364,Ensemble,True
fold1_search16_run1,16.0,1.0,RMSprop,49.0,0.1373789310455322,0.1021343544125557,-0.6200936961057129,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,0.4643563786945766,0.642392437324425,,
fold1_search16_run10,16.0,10.0,RMSprop,49.0,0.1765220016241073,0.1350918412208557,-1.6748385831214767,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,2.061257151552009,0.03927851371700042,,
fold1_search16_run2,16.0,2.0,RMSprop,49.0,0.1756050288677215,0.1314221024513244,-1.6471209570228376,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,1.9357335357429641,0.05290034489035911,,
fold1_search16_run3,16.0,3.0,RMSprop,49.0,0.1522407233715057,0.1146606132388114,-0.9895806723621148,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,1.0955332071735209,0.2732831056231788,,
fold1_search16_run4,16.0,4.0,RMSprop,49.0,0.1098976582288742,0.0831894874572753,-0.0367564831878042,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,-1.0216988466718206,0.30692345714396607,,
fold1_search16_run5,16.0,5.0,RMSprop,49.0,0.1732043623924255,0.1378834545612335,-1.575239170026845,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,2.075114175399251,0.03797595426235523,,
fold1_search16_run6,16.0,6.0,RMSprop,49.0,0.1702545136213302,0.1323938816785812,-1.488268157823831,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,1.8890813619926266,0.05888092743309925,,
fold1_search16_run7,16.0,7.0,RMSprop,49.0,0.1417156308889389,0.1083778962492942,-0.7239924244443185,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,0.6866757310403722,0.4922870936705923,,
fold1_search16_run8,16.0,8.0,RMSprop,49.0,0.1348867565393448,0.1016199365258216,-0.5618470164796547,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,0.3492390586886101,0.7269098454103466,,
fold1_search16_run9,16.0,9.0,RMSprop,49.0,0.1369881927967071,0.1020233705639839,-0.6108910794207232,0.0047860122285783,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.35886979396625507, 'lr': 0.0008003568430482401, 'batch': 16}",43.0,0.4285187654682808,0.6682734743020404,,
fold1_search17_ens,17.0,,,,0.14792693734216256,0.11161013026381769,-1.1038121286378888,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",,0.9528013276516454,0.34069074150252865,Ensemble,True
fold1_search17_run1,17.0,1.0,RMSprop,45.0,0.1134812235832214,0.0813557282090187,-0.2381135723519203,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,-0.6323754842650645,0.5271415496043319,,
fold1_search17_run10,17.0,10.0,RMSprop,45.0,0.293402224779129,0.2363086342811584,-7.276358007360697,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,4.220879768352571,2.4335071183267942e-05,,
fold1_search17_run2,17.0,2.0,RMSprop,45.0,0.149741381406784,0.1167299449443817,-1.1557388163813718,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,1.0784992480497175,0.28081101715466583,,
fold1_search17_run3,17.0,3.0,RMSprop,45.0,0.1414282619953155,0.1046208888292312,-0.9230243384974448,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,0.6105911232056932,0.5414703008117634,,
fold1_search17_run4,17.0,4.0,RMSprop,45.0,0.1061626300215721,0.0831249132752418,-0.0835668913323917,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,-1.177489390990218,0.23900022948865507,,
fold1_search17_run5,17.0,5.0,RMSprop,45.0,0.1131790205836296,0.0876401737332344,-0.231528095188803,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,-0.7307458592927023,0.4649343986501173,,
fold1_search17_run6,17.0,6.0,RMSprop,45.0,0.1099083125591278,0.0880570784211158,-0.1613778001695938,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,-0.9479390833631838,0.343160466746804,,
fold1_search17_run7,17.0,7.0,RMSprop,45.0,0.185927540063858,0.1454977840185165,-2.3235321107280424,0.005912940017879,"{'optimizer': 'RMSprop', 'lookback': 8, 'units': 16, 'dropout': 0.43525861768788254, 'lr': 0.0006992188839737753, 'batch': 16}",34.0,2.3882402694825635,0.016929269876865938,,
