date,mpe_qwen,mpe_nemo,mpe_qwen_t03,mpe_nemo_t03
2012-08-12,0.05263157894736842,-0.11578947368421053,0.05263157894736842,-0.10526315789473684
2012-08-19,0.08641975308641975,-0.07407407407407407,0.08641975308641975,-0.08641975308641975
2012-08-26,0.1,-0.21818181818181817,0.10909090909090909,-0.16363636363636364
2012-09-02,0.18181818181818182,-0.1048951048951049,0.1888111888111888,-0.06993006993006994
2012-09-09,0.3118279569892473,-0.13978494623655913,0.22580645161290322,-0.10752688172043011
2012-09-16,0.24242424242424243,-0.19913419913419914,0.22943722943722944,-0.19913419913419914
2012-09-23,0.17592592592592593,-0.14814814814814814,0.16666666666666666,-0.12962962962962962
2012-09-30,0.29914529914529914,-0.11965811965811966,0.23931623931623933,-0.05128205128205128
2012-10-07,0.06201550387596899,-0.12403100775193798,0.09302325581395349,-0.06201550387596899
2012-10-14,0.04838709677419355,-0.1774193548387097,0.04838709677419355,-0.20161290322580644
2012-10-21,0.06349206349206349,-0.18253968253968253,0.06349206349206349,-0.1349206349206349
2012-10-28,0.07142857142857142,-0.16964285714285715,0.08035714285714286,-0.125
2012-11-04,0.04081632653061224,-0.10204081632653061,0.07142857142857142,-0.05102040816326531
2012-11-11,0.025,-0.075,0.05,-0.025
2012-11-18,0.010869565217391304,-0.09782608695652174,0.03260869565217391,-0.08695652173913043
2012-11-25,0.0,-0.03278688524590164,0.0,-0.01639344262295082
2012-12-02,-0.045454545454545456,-0.14772727272727273,-0.045454545454545456,-0.11363636363636363
2012-12-09,0.03418803418803419,-0.09401709401709402,0.03418803418803419,-0.042735042735042736
2012-12-16,0.09090909090909091,-0.11688311688311688,0.09090909090909091,-0.11255411255411256
2012-12-23,0.009345794392523364,-0.037383177570093455,0.009345794392523364,-0.056074766355140186
2012-12-30,0.017241379310344827,-0.09482758620689655,0.017241379310344827,-0.0603448275862069
2013-01-06,0.03636363636363636,-0.1393939393939394,0.030303030303030304,-0.09090909090909091
2013-01-13,0.013157894736842105,-0.05921052631578947,0.03289473684210526,-0.07894736842105263
2013-01-20,0.006896551724137931,-0.04827586206896552,0.013793103448275862,-0.027586206896551724
2013-01-27,-0.014184397163120567,-0.12056737588652482,-0.02127659574468085,-0.07092198581560284
2013-02-03,0.0718232044198895,-0.14917127071823205,0.07734806629834254,-0.10497237569060773
2013-02-10,0.03424657534246575,-0.07534246575342465,0.0273972602739726,-0.0547945205479452
2013-02-17,0.010752688172043012,-0.021505376344086023,0.010752688172043012,-0.06451612903225806
2013-02-24,-0.006578947368421052,-0.09868421052631579,0.006578947368421052,-0.09868421052631579
2013-03-03,0.05581395348837209,-0.08372093023255814,0.046511627906976744,-0.07441860465116279
2013-03-10,0.04693140794223827,-0.09747292418772563,0.06498194945848375,-0.04693140794223827
2013-03-17,0.014705882352941176,-0.08088235294117647,0.014705882352941176,-0.07352941176470588
2013-03-24,0.0423728813559322,-0.13135593220338984,0.0635593220338983,-0.0847457627118644
2013-03-31,0.07792207792207792,-0.11688311688311688,0.0735930735930736,-0.08225108225108226
2013-04-07,-0.05970149253731343,-0.14925373134328357,-0.018656716417910446,-0.16417910447761194
2013-04-14,0.09170305676855896,-0.0611353711790393,0.10043668122270742,-0.039301310043668124
2013-04-21,0.027777777777777776,-0.0992063492063492,0.051587301587301584,-0.027777777777777776
2013-04-28,0.07751937984496124,-0.10852713178294573,0.07751937984496124,-0.10465116279069768
2013-05-05,0.10173697270471464,-0.13895781637717122,0.07692307692307693,-0.08188585607940446
2013-05-12,0.17857142857142858,-0.125,0.175,-0.1392857142857143
2013-05-19,0.027855153203342618,-0.116991643454039,0.025069637883008356,-0.10584958217270195
2013-05-26,0.043478260869565216,-0.11956521739130435,0.05434782608695652,-0.1108695652173913
2013-06-02,0.025806451612903226,-0.11290322580645161,0.00967741935483871,-0.06774193548387097
2013-06-09,0.04885057471264368,-0.07471264367816093,0.04597701149425287,-0.07471264367816093
2013-06-16,0.03409090909090909,-0.11363636363636363,0.041666666666666664,-0.10227272727272728
2013-06-23,-0.04566929133858268,-0.2283464566929134,-0.031496062992125984,-0.2015748031496063
2013-06-30,0.007142857142857143,-0.16666666666666666,0.02857142857142857,-0.12380952380952381
2013-07-07,0.023936170212765957,-0.07446808510638298,0.02127659574468085,-0.06648936170212766
2013-07-14,0.007832898172323759,-0.1279373368146214,0.007832898172323759,-0.13054830287206268
2013-07-21,0.02666666666666667,-0.12266666666666666,0.029333333333333333,-0.10933333333333334
2013-07-28,-0.00975609756097561,-0.08292682926829269,-0.01951219512195122,-0.06341463414634146
2013-08-04,0.017857142857142856,-0.09375,0.026785714285714284,-0.07142857142857142
2013-08-11,0.0,-0.10606060606060606,0.010101010101010102,-0.09595959595959595
2013-08-18,-0.012875536480686695,-0.0944206008583691,-0.012875536480686695,-0.0815450643776824
2013-08-25,-0.03663003663003663,-0.13186813186813187,-0.03663003663003663,-0.14652014652014653
2013-09-01,0.03017241379310345,-0.09482758620689655,0.021551724137931036,-0.04741379310344827
2013-09-08,0.049132947976878616,-0.08092485549132948,0.049132947976878616,-0.03757225433526012
2013-09-15,0.02356902356902357,-0.13804713804713806,0.026936026936026935,-0.06397306397306397
2013-09-22,0.07183364839319471,-0.13988657844990549,0.10207939508506617,-0.09640831758034027
2013-09-29,-0.01090909090909091,-0.10909090909090909,0.007272727272727273,-0.11636363636363636
2013-10-06,0.008450704225352112,-0.056338028169014086,0.011267605633802818,-0.030985915492957747
2013-10-13,0.05134474327628362,-0.06356968215158924,0.05378973105134474,-0.061124694376528114
2013-10-20,0.08536585365853659,-0.057926829268292686,0.07317073170731707,-0.027439024390243903
2013-10-27,0.08050847457627118,-0.0423728813559322,0.1016949152542373,-0.09745762711864407
2013-11-03,0.0,-0.11602209944751381,0.027624309392265192,-0.08839779005524862
2013-11-10,0.07977207977207977,-0.06552706552706553,0.07977207977207977,-0.05982905982905983
2013-11-17,0.11180124223602485,-0.15527950310559005,0.16149068322981366,-0.09316770186335403
2013-11-24,-0.03617571059431524,-0.23255813953488372,-0.028423772609819122,-0.2041343669250646
2013-12-01,0.012987012987012988,-0.12121212121212122,0.012987012987012988,-0.047619047619047616
2013-12-08,0.04408817635270541,-0.08016032064128256,0.04408817635270541,-0.06813627254509018
2013-12-15,0.011961722488038277,-0.11244019138755981,0.009569377990430622,-0.08373205741626795
2013-12-22,0.0421216848673947,-0.14508580343213728,0.031201248049921998,-0.12792511700468018
2013-12-29,-0.040697674418604654,-0.16279069767441862,-0.046511627906976744,-0.12209302325581395
2014-01-05,0.06666666666666667,-0.07555555555555556,0.07111111111111111,-0.057777777777777775
2014-01-12,0.0175054704595186,-0.1050328227571116,0.019693654266958426,-0.07221006564551423
2014-01-19,-0.016574585635359115,-0.12154696132596685,-0.022099447513812154,-0.0856353591160221
2014-01-26,0.03133903133903134,-0.06837606837606838,0.03418803418803419,-0.07407407407407407
2014-02-02,-0.06870229007633588,-0.19274809160305342,-0.06870229007633588,-0.1736641221374046
2014-02-09,-0.0023752969121140144,-0.08788598574821853,0.011876484560570071,-0.0997624703087886
2014-02-16,0.030226700251889168,-0.0982367758186398,0.030226700251889168,-0.07304785894206549
2014-02-23,-0.015151515151515152,-0.11363636363636363,-0.020202020202020204,-0.10353535353535354
2014-03-02,0.045563549160671464,-0.09832134292565947,0.04316546762589928,-0.0671462829736211
2014-03-09,-0.0020161290322580645,-0.08266129032258064,-0.004032258064516129,-0.04838709677419355
2014-03-16,0.0028089887640449437,-0.08707865168539326,0.033707865168539325,-0.06179775280898876
2014-03-23,-0.00644122383252818,-0.12238325281803543,-0.00966183574879227,-0.10950080515297907
2014-03-30,0.02891566265060241,-0.0746987951807229,0.033734939759036145,-0.07228915662650602
2014-04-06,0.0405982905982906,-0.04487179487179487,0.04700854700854701,-0.019230769230769232
2014-04-13,0.0472636815920398,-0.11194029850746269,0.05970149253731343,-0.09950248756218906
2014-04-20,0.012578616352201259,-0.12578616352201258,0.009433962264150943,-0.11320754716981132
2014-04-27,-0.01048951048951049,-0.07692307692307693,-0.01048951048951049,-0.04895104895104895
2014-05-04,0.018083182640144666,-0.12839059674502712,0.02531645569620253,-0.11211573236889692
2014-05-11,0.02127659574468085,-0.06619385342789598,0.026004728132387706,-0.054373522458628844
2014-05-18,0.0234375,-0.109375,0.0234375,-0.07552083333333333
2014-05-25,0.02168021680216802,-0.11924119241192412,0.02710027100271003,-0.11924119241192412
2014-06-01,0.01834862385321101,-0.14067278287461774,0.021406727828746176,-0.09480122324159021
2014-06-08,0.09018036072144289,-0.07414829659318638,0.08817635270541083,-0.04408817635270541
2014-06-15,-0.00819672131147541,-0.05737704918032787,-0.036885245901639344,-0.03278688524590164
2014-06-22,-0.0400890868596882,-0.20935412026726058,-0.024498886414253896,-0.14253897550111358
2014-06-29,-0.01791044776119403,-0.12835820895522387,-0.03582089552238806,-0.10149253731343283
2014-07-06,0.005865102639296188,-0.07917888563049853,0.008797653958944282,-0.07917888563049853
2014-07-13,0.0182370820668693,-0.2006079027355623,0.0364741641337386,-0.14893617021276595
2014-07-20,-0.03167420814479638,-0.1583710407239819,-0.03167420814479638,-0.12669683257918551
2014-07-27,0.028688524590163935,-0.15163934426229508,0.040983606557377046,-0.10245901639344263
2014-08-03,-0.016913319238900635,-0.16913319238900634,-0.02959830866807611,-0.1522198731501057
2014-08-10,-0.003952569169960474,-0.13438735177865613,-0.007905138339920948,-0.09881422924901186
2014-08-17,0.02181818181818182,-0.04,0.01818181818181818,-0.02181818181818182
2014-08-24,-0.07267441860465117,-0.17732558139534885,-0.07267441860465117,-0.1569767441860465
2014-08-31,0.04081632653061224,-0.12653061224489795,0.004081632653061225,-0.09795918367346938
2014-09-07,0.08970099667774087,0.029900332225913623,0.08637873754152824,0.046511627906976744
2014-09-14,-0.0136986301369863,-0.07534246575342465,-0.00684931506849315,-0.06164383561643835
2014-09-21,0.05060728744939271,-0.17813765182186234,0.03441295546558704,-0.18016194331983806
2014-09-28,0.0364963503649635,-0.08759124087591241,0.040145985401459854,-0.04744525547445255
2014-10-05,0.018,-0.068,0.018,-0.032
2014-10-12,0.06862745098039216,-0.15931372549019607,0.07598039215686274,-0.1053921568627451
2014-10-19,0.045454545454545456,-0.09090909090909091,0.05965909090909091,-0.03409090909090909
2014-10-26,0.0,-0.08532423208191127,0.010238907849829351,-0.07849829351535836
2014-11-02,0.08658008658008658,-0.11255411255411256,0.08874458874458875,-0.03463203463203463
2014-11-09,0.029023746701846966,-0.079155672823219,0.029023746701846966,-0.0870712401055409
2014-11-16,-0.047619047619047616,-0.17063492063492064,-0.03968253968253968,-0.1865079365079365
2014-11-23,0.0166270783847981,-0.14928909952606634,0.011848341232227487,-0.14454976303317535
2014-11-30,0.05105105105105105,-0.05405405405405406,0.04804804804804805,-0.015015015015015015
2014-12-07,0.04390243902439024,-0.13902439024390245,0.05121951219512195,-0.10975609756097561
2014-12-14,0.0,-0.0748663101604278,0.0,-0.058823529411764705
2014-12-21,0.01858736059479554,-0.21933085501858737,0.022304832713754646,-0.13940520446096655
2014-12-28,-0.0056179775280898875,-0.11235955056179775,0.0056179775280898875,-0.08426966292134831
2015-01-04,-0.022388059701492536,-0.12686567164179105,0.0,-0.13432835820895522
2015-01-11,0.03482587064676617,-0.08706467661691543,0.05223880597014925,-0.07960199004975124
2015-01-18,0.05747126436781609,-0.07183908045977011,0.05172413793103448,-0.031609195402298854
2015-01-25,-0.01466275659824047,-0.06744868035190615,-0.03519061583577713,-0.005865102639296188
2015-02-01,0.022573363431151242,-0.15349887133182843,0.01805869074492099,-0.15575620767494355
2015-02-08,0.03293413173652695,-0.1317365269461078,0.03293413173652695,-0.10479041916167664
2015-02-15,0.03187250996015936,-0.11952191235059761,0.03187250996015936,-0.10358565737051793
2015-02-22,0.04132231404958678,-0.06611570247933884,0.03856749311294766,-0.06611570247933884
2015-03-01,0.0868421052631579,-0.12894736842105264,0.09210526315789473,-0.07631578947368421
2015-03-08,0.0023752969121140144,-0.15676959619952494,-0.007125890736342043,-0.14726840855106887
2015-03-15,-0.034358047016274866,-0.14285714285714285,-0.034358047016274866,-0.09403254972875226
2015-03-22,0.015625,-0.1259765625,0.021484375,-0.1015625
2015-03-29,-0.02956298200514139,-0.14652956298200515,-0.02570694087403599,-0.10539845758354756
2015-04-05,0.056164383561643834,-0.06027397260273973,0.0547945205479452,-0.031506849315068496
2015-04-12,0.034383954154727794,-0.07879656160458452,0.03151862464183381,-0.0673352435530086
2015-04-19,0.006887052341597796,-0.09228650137741047,0.005509641873278237,-0.05647382920110193
2015-04-26,0.014109347442680775,-0.07760141093474426,0.008818342151675485,-0.04409171075837742
2015-05-03,0.037825059101654845,-0.10756501182033097,0.0508274231678487,-0.061465721040189124
2015-05-10,0.011730205278592375,-0.08504398826979472,0.01466275659824047,-0.04985337243401759
2015-05-17,0.0,-0.1140495867768595,0.003305785123966942,-0.07768595041322314
2015-05-24,0.040446304044630406,-0.09344490934449093,0.040446304044630406,-0.08647140864714087
2015-05-31,-0.001564945226917058,-0.057902973395931145,-0.009389671361502348,-0.0594679186228482
2015-06-07,0.011889035667107,-0.07397622192866579,0.0066050198150594455,-0.0488771466314399
2015-06-14,-0.0065252854812398045,-0.08482871125611746,-0.004893964110929853,-0.08809135399673736
2015-06-21,-0.024721878862793572,-0.13102595797280595,-0.011124845488257108,-0.1100123609394314
2015-06-28,0.012698412698412698,-0.06666666666666667,0.014285714285714285,-0.06349206349206349
2015-07-05,0.037953795379537955,-0.052805280528052806,0.034653465346534656,-0.037953795379537955
2015-07-12,-0.0028694404591104736,-0.0975609756097561,-0.007173601147776184,-0.06456241032998565
2015-07-19,-0.0035460992907801418,-0.04964539007092199,0.0,-0.03900709219858156
2015-07-26,-0.015909090909090907,-0.1340909090909091,-0.015909090909090907,-0.08409090909090909
2015-08-02,0.03787878787878788,-0.13787878787878788,0.031818181818181815,-0.09696969696969697
2015-08-09,-0.005504587155963303,-0.09724770642201835,0.0,-0.06605504587155964
2015-08-16,-0.008960573476702509,-0.11469534050179211,0.03225806451612903,-0.1111111111111111
2015-08-23,-0.02040816326530612,-0.13343799058084774,-0.03139717425431711,-0.11145996860282574
2015-08-30,0.07471264367816093,-0.13218390804597702,0.07471264367816093,-0.15373563218390804
2015-09-06,0.025718608169440244,-0.12708018154311648,0.01059001512859304,-0.11346444780635401
2015-09-13,0.0,-0.09939148073022312,0.002028397565922921,-0.06288032454361055
2015-09-20,0.042352941176470586,-0.17647058823529413,0.042352941176470586,-0.17058823529411765
2015-09-27,-0.023809523809523808,-0.16666666666666666,-0.02197802197802198,-0.13186813186813187
2015-10-04,-0.015267175572519083,-0.15521628498727735,-0.019083969465648856,-0.13231552162849872
2015-10-11,0.02266666666666667,-0.16133333333333333,0.012,-0.13066666666666665
2015-10-18,0.049723756906077346,-0.09023941068139964,0.0570902394106814,-0.06261510128913444
2015-10-25,0.004201680672268907,-0.06722689075630252,0.004201680672268907,-0.07142857142857142
2015-11-01,0.0029985007496251873,-0.13793103448275862,0.0014992503748125937,-0.11394302848575712
2015-11-08,-0.054365733113673806,-0.1400329489291598,-0.060955518945634266,-0.1301482701812191
2015-11-15,-0.055077452667814115,-0.12392426850258176,-0.058519793459552494,-0.1153184165232358
2015-11-22,-0.01056338028169014,-0.1602112676056338,-0.01584507042253521,-0.125
2015-11-29,-0.0022222222222222222,-0.1,-0.011111111111111112,-0.07555555555555556
2015-12-06,-0.03070175438596491,-0.2046783625730994,-0.049707602339181284,-0.16812865497076024
2015-12-13,-0.09151414309484193,-0.16306156405990016,-0.064891846921797,-0.15973377703826955
2015-12-20,-0.06284658040665435,-0.26709796672828096,-0.06377079482439926,-0.23937153419593346
2015-12-27,0.0030959752321981426,-0.06191950464396285,-0.0030959752321981426,-0.03715170278637771
2016-01-03,-0.016286644951140065,-0.08469055374592833,-0.009771986970684038,-0.05863192182410423
2016-01-10,-0.05745062836624776,-0.1400359066427289,-0.05206463195691203,-0.10951526032315978
2016-01-17,0.003883495145631068,-0.0854368932038835,0.001941747572815534,-0.09902912621359224
2016-01-24,0.03624733475479744,-0.046908315565031986,0.03411513859275053,-0.031982942430703626
2016-01-31,0.0734375,-0.1484375,0.0734375,-0.103125
2016-02-07,0.04725609756097561,-0.14176829268292682,0.056402439024390245,-0.10213414634146341
2016-02-14,0.03529411764705882,-0.21323529411764705,0.03529411764705882,-0.1676470588235294
2016-02-21,0.06920415224913495,-0.11937716262975778,0.07958477508650519,-0.10207612456747404
2016-02-28,-0.014141414141414142,-0.14343434343434344,-0.012121212121212121,-0.12525252525252525
