date,mpe_index
2014-02-16,0.05240174672489083
2014-02-23,-0.041237113402061855
2014-03-02,0.09836065573770492
2014-03-09,-0.010869565217391304
2014-03-16,0.08955223880597014
2014-03-23,-0.016172506738544475
2014-03-30,0.07329842931937172
2014-04-06,0.12154696132596685
2014-04-13,0.11162790697674418
2014-04-20,0.020689655172413793
2014-04-27,-0.033707865168539325
2014-05-04,0.04861111111111111
2014-05-11,0.05699481865284974
2014-05-18,0.05660377358490566
2014-05-25,0.04716981132075472
2014-06-01,0.04964539007092199
2014-06-08,0.1527777777777778
2014-06-15,-0.08653846153846154
2014-06-22,-0.03741496598639456
2014-06-29,-0.08633093525179857
2014-07-06,0.018292682926829267
2014-07-13,0.06417112299465241
2014-07-20,-0.05785123966942149
2014-07-27,0.09433962264150944
2014-08-03,-0.04929577464788732
2014-08-10,-0.019801980198019802
2014-08-17,0.05263157894736842
2014-08-24,-0.125
2014-08-31,0.01020408163265306
2014-09-07,0.15476190476190477
2014-09-14,-0.021052631578947368
2014-09-21,0.04985337243401759
2014-09-28,0.0873015873015873
2014-10-05,0.036
2014-10-12,0.11787072243346007
2014-10-19,0.1076923076923077
2014-10-26,0.02112676056338028
2014-11-02,0.13712374581939799
2014-11-09,0.05472636815920398
2014-11-16,-0.08771929824561403
2014-11-23,0.019762845849802372
2014-11-30,0.14285714285714285
2014-12-07,0.10144927536231885
2014-12-14,0.0
2014-12-21,0.03380281690140845
2014-12-28,0.015873015873015872
2015-01-04,0.0
2015-01-11,0.10096153846153846
2015-01-18,0.12162162162162163
2015-01-25,-0.07142857142857142
2015-02-01,0.030418250950570342
2015-02-08,0.06875
2015-02-15,0.07920792079207921
2015-02-22,0.08695652173913043
2015-03-01,0.13671875
2015-03-08,-0.012987012987012988
2015-03-15,-0.08260869565217391
2015-03-22,0.035541195476575124
2015-03-29,-0.058823529411764705
2015-04-05,0.13986013986013987
2015-04-12,0.06962025316455696
2015-04-19,0.015748031496062992
2015-04-26,0.032467532467532464
2015-05-03,0.10696517412935323
2015-05-10,0.04032258064516129
2015-05-17,0.00904977375565611
2015-05-24,0.09698996655518395
2015-05-31,-0.030927835051546393
2015-06-07,0.017857142857142856
2015-06-14,-0.014492753623188406
2015-06-21,-0.02278481012658228
2015-06-28,0.056962025316455694
2015-07-05,0.14583333333333334
2015-07-12,-0.022026431718061675
2015-07-19,0.0
2015-07-26,-0.05511811023622047
2015-08-02,0.06796116504854369
2015-08-09,0.0
2015-08-16,0.10526315789473684
2015-08-23,-0.08032128514056225
2015-08-30,0.16828478964401294
2015-09-06,0.02631578947368421
2015-09-13,0.005434782608695652
2015-09-20,0.06371681415929203
2015-09-27,-0.05084745762711865
2015-10-04,-0.047021943573667714
2015-10-11,0.02368421052631579
2015-10-18,0.14903846153846154
2015-10-25,0.010752688172043012
2015-11-01,0.0029585798816568047
2015-11-08,-0.13703703703703704
2015-11-15,-0.13076923076923078
2015-11-22,-0.033582089552238806
2015-11-29,-0.03225806451612903
2015-12-06,-0.10493827160493827
2015-12-13,-0.1511627906976744
2015-12-20,-0.1047040971168437
2015-12-27,-0.015625
2016-01-03,-0.04285714285714286
2016-01-10,-0.19333333333333333
2016-01-17,0.005291005291005291
2016-01-24,0.13445378151260504
2016-01-31,0.14506172839506173
2016-02-07,0.12802768166089964
2016-02-14,0.0802675585284281
2016-02-21,0.21100917431192662
2016-02-28,-0.045454545454545456
2016-03-06,0.09036144578313253
2016-03-13,0.02185792349726776
2016-03-20,0.16262135922330098
2016-03-27,-0.0319634703196347
2016-04-03,0.31521739130434784
2016-04-10,0.17843866171003717
2016-04-17,0.04597701149425287
2016-04-24,0.4270833333333333
2016-05-01,0.05426356589147287
2016-05-08,0.11818181818181818
2016-05-15,0.13043478260869565
2016-05-22,-0.06569343065693431
2016-05-29,-0.09701492537313433
2016-06-05,-0.08015267175572519
2016-06-12,0.0948905109489051
2016-06-19,0.03125
2016-06-26,0.07291666666666667
2016-07-03,0.13286713286713286
2016-07-10,0.02109704641350211
2016-07-17,0.1388888888888889
2016-07-24,-0.031007751937984496
2016-07-31,0.17670682730923695
2016-08-07,0.048034934497816595
2016-08-14,-0.08256880733944955
2016-08-21,-0.10062893081761007
2016-08-28,-0.037815126050420166
2016-09-04,-0.14130434782608695
2016-09-11,0.03821656050955414
2016-09-18,0.05150214592274678
2016-09-25,0.1273972602739726
2016-10-02,-0.03125
2016-10-09,-0.02702702702702703
2016-10-16,-0.05263157894736842
2016-10-23,0.05714285714285714
2016-10-30,-0.24444444444444444
2016-11-06,-0.08181818181818182
2016-11-13,-0.13725490196078433
2016-11-20,-0.3472222222222222
2016-11-27,0.0
2016-12-04,-0.03076923076923077
2016-12-11,-0.20689655172413793
2016-12-18,-0.3068181818181818
2016-12-25,-0.045454545454545456
2017-01-01,0.2
2017-01-08,-0.15
2017-01-15,-0.27586206896551724
2017-01-22,0.0
2017-01-29,-0.05263157894736842
2017-02-05,-0.07692307692307693
2017-02-12,0.03225806451612903
2017-02-19,-0.21739130434782608
2017-02-26,-0.27450980392156865
2017-03-05,-0.36
2017-03-12,-0.25925925925925924
2017-03-19,-0.3877551020408163
2017-03-26,-0.375
2017-04-02,-0.3333333333333333
2017-04-09,-0.05194805194805195
2017-04-16,0.044444444444444446
2017-04-23,0.0
2017-04-30,0.0
2017-05-07,-0.0196078431372549
2017-05-14,0.0
2017-05-21,-0.14285714285714285
2017-05-28,-0.0196078431372549
2017-06-04,0.2978723404255319
2017-06-11,0.04878048780487805
2017-06-18,-0.05825242718446602
2017-06-25,-0.11627906976744186
2017-07-02,-0.016666666666666666
2017-07-09,-0.17647058823529413
2017-07-16,-0.06593406593406594
2017-07-23,0.0
2017-07-30,0.06493506493506493
2017-08-06,0.05
2017-08-13,-0.15384615384615385
2017-08-20,-0.22580645161290322
2017-08-27,0.022727272727272728
2017-09-03,-0.04225352112676056
2017-09-10,-0.037037037037037035
2017-09-17,0.0
2017-09-24,0.1875
2017-10-01,0.2857142857142857
2017-10-08,0.09090909090909091
2017-10-15,-0.07142857142857142
2017-10-22,0.0
2017-10-29,0.0
2017-11-05,-0.047619047619047616
2017-11-12,0.0
2017-11-19,0.0
2017-11-26,0.0
2017-12-03,0.5
2017-12-10,0.0
2017-12-17,0.0
2017-12-24,0.3333333333333333
2017-12-31,0.0
2018-01-07,-0.5
2018-01-14,-0.13333333333333333
2018-01-21,0.4358974358974359
2018-01-28,0.029411764705882353
2018-02-04,0.03773584905660377
2018-02-11,-0.06451612903225806
2018-02-18,-0.13513513513513514
2018-02-25,-0.6862745098039216
2018-03-04,-0.05
2018-03-11,-0.2033898305084746
2018-03-18,-0.022727272727272728
2018-03-25,-0.36893203883495146
2018-04-01,-0.4444444444444444
2018-04-08,-0.2
2018-04-15,-0.03333333333333333
2018-04-22,-0.02702702702702703
2018-04-29,-0.15
2018-05-06,-0.2682926829268293
2018-05-13,-0.15384615384615385
2018-05-20,-0.21428571428571427
2018-05-27,0.0625
2018-06-03,-0.18333333333333332
2018-06-10,0.0
2018-06-17,-0.11392405063291139
2018-06-24,-0.2608695652173913
2018-07-01,-0.05263157894736842
2018-07-08,-0.20454545454545456
2018-07-15,-0.24242424242424243
2018-07-22,-0.03389830508474576
2018-07-29,-0.15
2018-08-05,-0.11764705882352941
2018-08-12,-0.1282051282051282
2018-08-19,0.06451612903225806
2018-08-26,-0.14285714285714285
2018-09-02,-0.3333333333333333
2018-09-09,0.09090909090909091
2018-09-16,-0.125
2018-09-23,-0.058823529411764705
2018-09-30,-0.17647058823529413
2018-10-07,-0.41935483870967744
2018-10-14,-0.09615384615384616
2018-10-21,-0.017857142857142856
2018-10-28,-0.38461538461538464
2018-11-04,0.5384615384615384
2018-11-11,-0.13043478260869565
2018-11-18,-0.3333333333333333
2018-11-25,0.75
2018-12-02,0.029411764705882353
2018-12-09,-0.12903225806451613
2018-12-16,-0.06451612903225806
2018-12-23,-0.16296296296296298
2018-12-30,0.0
2019-01-06,0.29545454545454547
2019-01-13,0.11320754716981132
2019-01-20,0.16981132075471697
2019-01-27,0.11904761904761904
2019-02-03,0.36666666666666664
2019-02-10,0.20454545454545456
2019-02-17,-0.0975609756097561
2019-02-24,0.0
2019-03-03,-0.2
2019-03-10,-0.14705882352941177
2019-03-17,-0.08108108108108109
2019-03-24,-0.12941176470588237
2019-03-31,0.7209302325581395
2019-04-07,0.4838709677419355
2019-04-14,0.08
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,-0.10416666666666667
2019-05-12,-0.044444444444444446
2019-05-19,0.02702702702702703
2019-05-26,0.0847457627118644
2019-06-02,0.21428571428571427
2019-06-09,0.07857142857142857
2019-06-16,0.09345794392523364
2019-06-23,0.0989010989010989
2019-06-30,0.027522935779816515
2019-07-07,0.06611570247933884
2019-07-14,-0.004784688995215311
2019-07-21,0.09574468085106383
2019-07-28,0.15384615384615385
2019-08-04,0.06962025316455696
2019-08-11,0.1590909090909091
2019-08-18,0.24096385542168675
2019-08-25,-0.06896551724137931
2019-09-01,0.2653061224489796
2019-09-08,0.0
2019-09-15,0.09259259259259259
2019-09-22,0.3684210526315789
2019-09-29,0.18518518518518517
2019-10-06,0.27586206896551724
2019-10-13,0.11224489795918367
2019-10-20,0.4074074074074074
2019-10-27,0.0
2019-11-03,0.5409836065573771
2019-11-10,0.5327102803738317
2019-11-17,0.3017241379310345
2019-11-24,0.45454545454545453
2019-12-01,0.35
2019-12-08,0.2
2019-12-15,0.12280701754385964
2019-12-22,0.08955223880597014
2019-12-29,-0.4782608695652174
2020-01-05,0.5
2020-01-12,0.34782608695652173
2020-01-19,0.29473684210526313
2020-01-26,0.25
2020-02-02,0.2396694214876033
2020-02-09,0.38461538461538464
2020-02-16,0.5
2020-02-23,0.14285714285714285
2020-03-01,0.36220472440944884
2020-03-08,0.3090909090909091
2020-03-15,0.437125748502994
2020-03-22,0.40594059405940597
2020-03-29,0.16149068322981366
2020-04-05,0.25157232704402516
2020-04-12,0.34831460674157305
2020-04-19,-0.05263157894736842
2020-04-26,0.11570247933884298
2020-05-03,0.3282442748091603
2020-05-10,0.3523809523809524
2020-05-17,0.23783783783783785
2020-05-24,0.3220338983050847
2020-05-31,0.3130434782608696
2020-06-07,0.3950617283950617
2020-06-14,0.40625
2020-06-21,0.22962962962962963
2020-06-28,0.3275862068965517
2020-07-05,0.0
2020-07-12,0.025
2020-07-19,0.047619047619047616
2020-07-26,0.4117647058823529
2020-08-02,0.010869565217391304
2020-08-09,0.2833333333333333
2020-08-16,0.0875
2020-08-23,0.08955223880597014
2020-08-30,0.4752475247524752
2020-09-06,0.29213483146067415
2020-09-13,0.4090909090909091
2020-09-20,0.13793103448275862
2020-09-27,0.32786885245901637
2020-10-04,0.04819277108433735
2020-10-11,0.12857142857142856
2020-10-18,-0.09836065573770492
2020-10-25,0.1
2020-11-01,0.0761904761904762
2020-11-08,-0.06060606060606061
2020-11-15,0.0
2020-11-22,-0.013513513513513514
2020-11-29,0.03773584905660377
2020-12-06,0.11764705882352941
2020-12-13,0.014705882352941176
2020-12-20,0.25675675675675674
2020-12-27,0.13333333333333333
2021-01-03,0.16
2021-01-10,0.0
2021-01-17,0.13580246913580246
2021-01-24,0.0963855421686747
2021-01-31,0.2631578947368421
2021-02-07,0.046875
2021-02-14,0.225
2021-02-21,0.017391304347826087
2021-02-28,0.025
2021-03-07,0.21568627450980393
2021-03-14,-0.0684931506849315
2021-03-21,0.07936507936507936
2021-03-28,-0.058823529411764705
2021-04-04,-0.03571428571428571
2021-04-11,0.05357142857142857
2021-04-18,0.0
2021-04-25,0.1794871794871795
2021-05-02,0.020618556701030927
2021-05-09,-0.19540229885057472
2021-05-16,0.12121212121212122
2021-05-23,-0.0970873786407767
2021-05-30,-0.09803921568627451
2021-06-06,0.10606060606060606
2021-06-13,-0.1875
2021-06-20,0.20967741935483872
2021-06-27,-0.2857142857142857
2021-07-04,0.1935483870967742
2021-07-11,0.22580645161290322
2021-07-18,0.07692307692307693
2021-07-25,0.25333333333333335
2021-08-01,-0.03278688524590164
2021-08-08,0.20408163265306123
2021-08-15,-0.013888888888888888
2021-08-22,0.06666666666666667
2021-08-29,0.18181818181818182
2021-09-05,-0.16666666666666666
2021-09-12,0.05555555555555555
2021-09-19,0.0
2021-09-26,0.4461538461538462
2021-10-03,0.625
2021-10-10,0.26666666666666666
2021-10-17,0.25
2021-10-24,-0.16666666666666666
2021-10-31,0.13157894736842105
2021-11-07,-0.36666666666666664
2021-11-14,-0.02631578947368421
2021-11-21,0.3950617283950617
2021-11-28,0.1875
2021-12-05,0.3466666666666667
2021-12-12,0.23636363636363636
2021-12-19,0.07575757575757576
2021-12-26,-0.8167947178871549
2022-01-02,0.9146825396825162
2022-01-09,-0.4423076923076923
2022-01-16,-0.6304347826086957
2022-01-23,-0.4696969696969697
2022-01-30,-0.014285714285714285
2022-02-06,-0.36936936936936937
2022-02-13,-0.5070422535211268
2022-02-20,0.17880794701986755
2022-02-27,-0.07017543859649122
2022-03-06,-0.23577235772357724
2022-03-13,-0.14285714285714285
2022-03-20,-0.19148936170212766
2022-03-27,-0.03125
2022-04-03,0.125
2022-04-10,-0.19444444444444445
2022-04-17,-0.2235294117647059
2022-04-24,-0.2885572139303483
2022-05-01,-0.4533333333333333
2022-05-08,-0.5670103092783505
2022-05-15,-0.1935483870967742
2022-05-22,-0.10810810810810811
2022-05-29,-0.15492957746478872
2022-06-05,-0.16071428571428573
2022-06-12,-0.7183098591549296
2022-06-19,-0.4816326530612245
2022-06-26,-0.047619047619047616
2022-07-03,0.25190839694656486
2022-07-10,-0.13978494623655913
2022-07-17,-0.16806722689075632
2022-07-24,-0.05084745762711865
2022-07-31,-0.2647058823529412
2022-08-07,-0.25308641975308643
2022-08-14,-0.14492753623188406
2022-08-21,0.35
2022-08-28,-0.22388059701492538
2022-09-04,-0.1111111111111111
2022-09-11,-0.5
2022-09-18,-0.5512820512820513
2022-09-25,-0.2932692307692308
2022-10-02,0.14457831325301204
2022-10-09,-0.09734513274336283
2022-10-16,0.2601626016260163
2022-10-23,-0.33472803347280333
2022-10-30,-0.44565217391304346
2022-11-06,-0.7485714285714286
2022-11-13,-0.07456140350877193
2022-11-20,-0.1111111111111111
2022-11-27,-0.09606986899563319
2022-12-04,-0.18949771689497716
2022-12-11,-0.21981424148606812
2022-12-18,-0.08282208588957055
2022-12-25,-0.4723926380368098
2023-01-01,0.18032786885245902
2023-01-08,-0.28272251308900526
2023-01-15,-0.3969465648854962
2023-01-22,-0.13732394366197184
2023-01-29,0.14749262536873156
2023-02-05,-0.009174311926605505
2023-02-12,-0.5676855895196506
2023-02-19,-0.3650107991360691
2023-02-26,-0.5561643835616439
2023-03-05,0.0958904109589041
2023-03-12,-0.15773353751914243
2023-03-19,0.15228426395939088
2023-03-26,0.2600896860986547
2023-04-02,0.34523809523809523
2023-04-09,-0.4883720930232558
2023-04-16,-0.09876543209876543
2023-04-23,-0.21875
2023-04-30,0.0
2023-05-07,-0.15425531914893617
2023-05-14,-0.3333333333333333
2023-05-21,0.0
2023-05-28,-0.5909090909090909
2023-06-04,-0.2727272727272727
2023-06-11,0.045454545454545456
2023-06-18,0.0989010989010989
2023-06-25,-0.4444444444444444
2023-07-02,-0.1702127659574468
2023-07-09,0.4482758620689655
2023-07-16,0.4523809523809524
2023-07-23,-0.08333333333333333
2023-07-30,-0.12666666666666668
2023-08-06,-0.8167947178871549
2023-08-13,-0.4883720930232558
2023-08-20,-0.16
2023-08-27,0.02702702702702703
2023-09-03,0.6428571428571429
2023-09-10,-0.20833333333333334
2023-09-17,-0.6271186440677966
2023-09-24,-0.49411764705882355
2023-10-01,0.02631578947368421
2023-10-08,0.5074626865671642
2023-10-15,0.5
2023-10-22,-0.8163265306122449
2023-10-29,-0.6470588235294118
2023-11-05,-0.04
2023-11-12,0.3684210526315789
2023-11-19,0.375
2023-11-26,0.4318181818181818
2023-12-03,0.3611111111111111
2023-12-10,0.0945945945945946
2023-12-17,0.3185840707964602
2023-12-24,0.3333333333333333
2023-12-31,0.6229508196721312
2024-01-07,-0.12
2024-01-14,0.3333333333333333
2024-01-21,-0.8167947178871549
2024-01-28,-0.3333333333333333
2024-02-04,0.10294117647058823
2024-02-11,-0.022222222222222223
2024-02-18,-0.058823529411764705
2024-02-25,0.75
2024-03-03,0.5714285714285714
2024-03-10,0.23809523809523808
2024-03-17,0.057971014492753624
2024-03-24,0.45098039215686275
2024-03-31,0.5
2024-04-07,0.5740740740740741
2024-04-14,0.25
2024-04-21,0.3448275862068966
2024-04-28,-0.8167947178871549
2024-05-05,0.34177215189873417
2024-05-12,-0.3333333333333333
2024-05-19,0.48148148148148145
2024-05-26,0.4166666666666667
2024-06-02,0.13157894736842105
2024-06-09,0.3333333333333333
2024-06-16,0.40816326530612246
2024-06-23,0.0
2024-06-30,0.2
2024-07-07,0.1
2024-07-14,0.5862068965517241
2024-07-21,0.75
2024-07-28,0.5
2024-08-04,0.583941605839416
2024-08-11,0.8867924528301887
2024-08-18,0.16
2024-08-25,0.525
2024-09-01,-0.4827586206896552
2024-09-08,-0.07142857142857142
2024-09-15,0.4375
2024-09-22,0.0880503144654088
2024-09-29,0.3838383838383838
2024-10-06,-0.04878048780487805
2024-10-13,0.3018867924528302
2024-10-20,0.3333333333333333
2024-10-27,0.19047619047619047
2024-11-03,0.0
2024-11-10,0.38095238095238093
2024-11-17,0.325
2024-11-24,0.9146825396825162
2024-12-01,0.2
2024-12-08,0.16
2024-12-15,0.2682926829268293
2024-12-22,-0.15
2024-12-29,0.2222222222222222
2025-01-05,0.9146825396825162
2025-01-12,0.07792207792207792
2025-01-19,0.0
2025-01-26,-0.359375
2025-02-02,-0.10526315789473684
2025-02-09,0.40540540540540543
2025-02-16,-0.05084745762711865
2025-02-23,-0.2571428571428571
2025-03-02,0.0
