date,mpe_qwen_t03_all,mpe_qwen_t03_real,mpe_qwen_t03_dir
2011-11-27,0.02631578947368421,0.08108108108108109,0.23076923076923078
2011-12-04,0.06060606060606061,0.18518518518518517,0.29411764705882354
2011-12-11,0.04054054054054054,0.13636363636363635,0.35294117647058826
2011-12-18,0.03597122302158273,0.08064516129032258,0.3125
2011-12-25,0.046511627906976744,0.12121212121212122,0.5
2012-01-01,0.0,0.0,0.0
2012-01-08,0.04938271604938271,0.10256410256410256,0.4444444444444444
2012-01-15,-0.024793388429752067,-0.057692307692307696,-1.5
2012-01-22,0.05128205128205128,0.18181818181818182,1.3333333333333333
2012-01-29,0.2222222222222222,0.3619047619047619,1.0555555555555556
2012-02-05,-0.022727272727272728,-0.06521739130434782,-0.3
2012-02-12,0.018691588785046728,0.045454545454545456,0.5
2012-02-19,0.05426356589147287,0.1206896551724138,0.4666666666666667
2012-02-26,0.00847457627118644,0.030303030303030304,0.3333333333333333
2012-03-04,0.023668639053254437,0.056338028169014086,0.2222222222222222
2012-03-11,0.09448818897637795,0.20689655172413793,1.2
2012-03-18,0.13793103448275862,0.2247191011235955,1.0526315789473684
2012-03-25,0.06451612903225806,0.15384615384615385,0.6
2012-04-01,0.09523809523809523,0.21818181818181817,0.8571428571428571
2012-04-08,0.08064516129032258,0.18518518518518517,0.4166666666666667
2012-04-15,0.10101010101010101,0.2222222222222222,0.7142857142857143
2012-04-22,0.008695652173913044,0.02,0.125
2012-04-29,0.007633587786259542,0.012345679012345678,0.07692307692307693
2012-05-06,0.0,0.0,0.0
2012-05-13,0.030612244897959183,0.075,0.3
2012-05-20,0.0392156862745098,0.15,0.6
2012-05-27,0.043209876543209874,0.21212121212121213,0.5384615384615384
2012-06-03,0.1062992125984252,0.35064935064935066,0.9
2012-06-10,0.0711864406779661,0.175,0.39622641509433965
2012-06-17,-0.015151515151515152,-0.046153846153846156,-0.12
2012-06-24,0.12692307692307692,0.23741007194244604,0.825
2012-07-01,0.13636363636363635,0.5,1.2857142857142858
2012-07-08,0.05084745762711865,0.15,0.6666666666666666
2012-07-15,0.08421052631578947,0.22857142857142856,0.47058823529411764
2012-07-22,0.028846153846153848,0.09090909090909091,0.2727272727272727
2012-07-29,0.06796116504854369,0.25,0.5384615384615384
2012-08-05,0.04081632653061224,0.08333333333333333,0.2608695652173913
2012-08-12,0.05263157894736842,0.18518518518518517,0.5
2012-08-19,0.08641975308641975,0.20588235294117646,0.6363636363636364
2012-08-26,0.10909090909090909,0.25,0.631578947368421
2012-09-02,0.1888111888111888,0.35064935064935066,0.7941176470588235
2012-09-09,0.22580645161290322,0.5121951219512195,0.84
2012-09-16,0.22943722943722944,0.33544303797468356,0.6309523809523809
2012-09-23,0.16666666666666666,0.33962264150943394,0.9
2012-09-30,0.23931623931623933,0.6086956521739131,1.0769230769230769
2012-10-07,0.09302325581395349,0.2857142857142857,1.5
2012-10-14,0.04838709677419355,0.1,0.3
2012-10-21,0.06349206349206349,0.23529411764705882,0.5714285714285714
2012-10-28,0.08035714285714286,0.21428571428571427,0.9
2012-11-04,0.07142857142857142,0.23333333333333334,1.4
2012-11-11,0.05,0.2222222222222222,0.6666666666666666
2012-11-18,0.03260869565217391,0.07894736842105263,0.2727272727272727
2012-11-25,0.0,0.0,
2012-12-02,-0.045454545454545456,-0.17391304347826086,-0.8
2012-12-09,0.03418803418803419,0.09523809523809523,0.8
2012-12-16,0.09090909090909091,0.17796610169491525,0.875
2012-12-23,0.009345794392523364,0.043478260869565216,0.25
2012-12-30,0.017241379310344827,0.07692307692307693,1.0
2013-01-06,0.030303030303030304,0.10204081632653061,0.45454545454545453
2013-01-13,0.03289473684210526,0.125,0.8333333333333334
2013-01-20,0.013793103448275862,0.046511627906976744,0.4
2013-01-27,-0.02127659574468085,-0.08823529411764706,-0.3333333333333333
2013-02-03,0.07734806629834254,0.1686746987951807,0.4666666666666667
2013-02-10,0.0273972602739726,0.09090909090909091,0.8
2013-02-17,0.010752688172043012,0.07142857142857142,0.3333333333333333
2013-02-24,0.006578947368421052,0.016666666666666666,0.125
2013-03-03,0.046511627906976744,0.12195121951219512,0.43478260869565216
2013-03-10,0.06498194945848375,0.1276595744680851,0.5454545454545454
2013-03-17,0.014705882352941176,0.030303030303030304,0.18181818181818182
2013-03-24,0.0635593220338983,0.12,0.75
2013-03-31,0.0735930735930736,0.17708333333333334,0.7727272727272727
2013-04-07,-0.018656716417910446,-0.05555555555555555,-0.13513513513513514
2013-04-14,0.10043668122270742,0.19008264462809918,0.8518518518518519
2013-04-21,0.051587301587301584,0.16049382716049382,0.5652173913043478
2013-04-28,0.07751937984496124,0.24096385542168675,1.1111111111111112
2013-05-05,0.07692307692307693,0.16145833333333334,0.6739130434782609
2013-05-12,0.175,0.35766423357664234,0.875
2013-05-19,0.025069637883008356,0.06666666666666667,0.225
2013-05-26,0.05434782608695652,0.11312217194570136,0.3472222222222222
2013-06-02,0.00967741935483871,0.028846153846153848,0.10344827586206896
2013-06-09,0.04597701149425287,0.10191082802547771,0.42105263157894735
2013-06-16,0.041666666666666664,0.08333333333333333,0.2894736842105263
2013-06-23,-0.031496062992125984,-0.04310344827586207,-0.18181818181818182
2013-06-30,0.02857142857142857,0.05853658536585366,0.21052631578947367
2013-07-07,0.02127659574468085,0.046511627906976744,0.2857142857142857
2013-07-14,0.007832898172323759,0.013333333333333334,0.08823529411764706
2013-07-21,0.029333333333333333,0.052884615384615384,0.3548387096774194
2013-07-28,-0.01951219512195122,-0.042105263157894736,-0.18181818181818182
2013-08-04,0.026785714285714284,0.047058823529411764,0.41379310344827586
2013-08-11,0.010101010101010102,0.02040816326530612,0.10526315789473684
2013-08-18,-0.012875536480686695,-0.02564102564102564,-0.13636363636363635
2013-08-25,-0.03663003663003663,-0.05813953488372093,-0.2631578947368421
2013-09-01,0.021551724137931036,0.058823529411764705,0.3333333333333333
2013-09-08,0.049132947976878616,0.11333333333333333,0.5862068965517241
2013-09-15,0.026936026936026935,0.05333333333333334,0.38095238095238093
2013-09-22,0.10207939508506617,0.1443850267379679,0.6067415730337079
2013-09-29,0.007272727272727273,0.014388489208633094,0.10526315789473684
2013-10-06,0.011267605633802818,0.022857142857142857,0.125
2013-10-13,0.05378973105134474,0.10185185185185185,0.5789473684210527
2013-10-20,0.07317073170731707,0.17391304347826086,0.7058823529411765
2013-10-27,0.1016949152542373,0.21052631578947367,0.9230769230769231
2013-11-03,0.027624309392265192,0.04739336492890995,0.29411764705882354
2013-11-10,0.07977207977207977,0.1346153846153846,0.5957446808510638
2013-11-17,0.16149068322981366,0.2694300518134715,0.9629629629629629
2013-11-24,-0.028423772609819122,-0.0421455938697318,-0.14666666666666667
2013-12-01,0.012987012987012988,0.026785714285714284,0.25
2013-12-08,0.04408817635270541,0.07719298245614035,0.4888888888888889
2013-12-15,0.009569377990430622,0.017777777777777778,0.10256410256410256
2013-12-22,0.031201248049921998,0.04597701149425287,0.2777777777777778
2013-12-29,-0.046511627906976744,-0.10526315789473684,-0.42105263157894735
2014-01-05,0.07111111111111111,0.16842105263157894,0.8
2014-01-12,0.019693654266958426,0.037037037037037035,0.4090909090909091
2014-01-19,-0.022099447513812154,-0.04597701149425287,-0.4444444444444444
2014-01-26,0.03418803418803419,0.08,0.48
2014-02-02,-0.06870229007633588,-0.11764705882352941,-0.6101694915254238
2014-02-09,0.011876484560570071,0.024875621890547265,0.14705882352941177
2014-02-16,0.030226700251889168,0.05240174672489083,0.3870967741935484
2014-02-23,-0.020202020202020204,-0.041237113402061855,-0.27586206896551724
2014-03-02,0.04316546762589928,0.09836065573770492,0.3829787234042553
2014-03-09,-0.004032258064516129,-0.010869565217391304,-0.06896551724137931
2014-03-16,0.033707865168539325,0.08955223880597014,0.4
2014-03-23,-0.00966183574879227,-0.016172506738544475,-0.09836065573770492
2014-03-30,0.033734939759036145,0.07329842931937172,0.4666666666666667
2014-04-06,0.04700854700854701,0.12154696132596685,0.7096774193548387
2014-04-13,0.05970149253731343,0.11162790697674418,0.4897959183673469
2014-04-20,0.009433962264150943,0.020689655172413793,0.17647058823529413
2014-04-27,-0.01048951048951049,-0.033707865168539325,-0.1875
2014-05-04,0.02531645569620253,0.04861111111111111,0.5
2014-05-11,0.026004728132387706,0.05699481865284974,0.4074074074074074
2014-05-18,0.0234375,0.05660377358490566,0.2571428571428571
2014-05-25,0.02710027100271003,0.04716981132075472,0.16129032258064516
2014-06-01,0.021406727828746176,0.04964539007092199,0.25925925925925924
2014-06-08,0.08817635270541083,0.1527777777777778,0.7213114754098361
2014-06-15,-0.036885245901639344,-0.08653846153846154,-0.6
2014-06-22,-0.024498886414253896,-0.03741496598639456,-0.19642857142857142
2014-06-29,-0.03582089552238806,-0.08633093525179857,-0.34285714285714286
2014-07-06,0.008797653958944282,0.018292682926829267,0.14285714285714285
2014-07-13,0.0364741641337386,0.06417112299465241,0.3
2014-07-20,-0.03167420814479638,-0.05785123966942149,-0.2641509433962264
2014-07-27,0.040983606557377046,0.09433962264150944,0.38461538461538464
2014-08-03,-0.02959830866807611,-0.04929577464788732,-0.28
2014-08-10,-0.007905138339920948,-0.019801980198019802,-0.15384615384615385
2014-08-17,0.01818181818181818,0.05263157894736842,0.35714285714285715
2014-08-24,-0.07267441860465117,-0.125,-0.43859649122807015
2014-08-31,0.004081632653061225,0.01020408163265306,0.043478260869565216
2014-09-07,0.08637873754152824,0.15476190476190477,0.7878787878787878
2014-09-14,-0.00684931506849315,-0.021052631578947368,-0.10526315789473684
2014-09-21,0.03441295546558704,0.04985337243401759,0.23943661971830985
2014-09-28,0.040145985401459854,0.0873015873015873,0.2682926829268293
2014-10-05,0.018,0.036,0.2571428571428571
2014-10-12,0.07598039215686274,0.11787072243346007,0.40789473684210525
2014-10-19,0.05965909090909091,0.1076923076923077,0.4883720930232558
2014-10-26,0.010238907849829351,0.02112676056338028,0.12
2014-11-02,0.08874458874458875,0.13712374581939799,0.6119402985074627
2014-11-09,0.029023746701846966,0.05472636815920398,0.22916666666666666
2014-11-16,-0.03968253968253968,-0.08771929824561403,-0.5263157894736842
2014-11-23,0.011848341232227487,0.019762845849802372,0.12195121951219512
2014-11-30,0.04804804804804805,0.14285714285714285,1.2307692307692308
2014-12-07,0.05121951219512195,0.10144927536231885,0.4772727272727273
2014-12-14,0.0,0.0,0.0
2014-12-21,0.022304832713754646,0.03380281690140845,0.1791044776119403
2014-12-28,0.0056179775280898875,0.015873015873015872,0.07142857142857142
2015-01-04,0.0,0.0,0.0
2015-01-11,0.05223880597014925,0.10096153846153846,0.6176470588235294
2015-01-18,0.05172413793103448,0.12162162162162163,0.4186046511627907
2015-01-25,-0.03519061583577713,-0.07142857142857142,-0.21818181818181817
2015-02-01,0.01805869074492099,0.030418250950570342,0.12307692307692308
2015-02-08,0.03293413173652695,0.06875,0.28205128205128205
2015-02-15,0.03187250996015936,0.07920792079207921,0.2857142857142857
2015-02-22,0.03856749311294766,0.08695652173913043,0.56
2015-03-01,0.09210526315789473,0.13671875,0.5932203389830508
2015-03-08,-0.007125890736342043,-0.012987012987012988,-0.08333333333333333
2015-03-15,-0.034358047016274866,-0.08260869565217391,-0.3333333333333333
2015-03-22,0.021484375,0.035541195476575124,0.13580246913580246
2015-03-29,-0.02570694087403599,-0.058823529411764705,-0.23809523809523808
2015-04-05,0.0547945205479452,0.13986013986013987,0.6666666666666666
2015-04-12,0.03151862464183381,0.06962025316455696,0.2857142857142857
2015-04-19,0.005509641873278237,0.015748031496062992,0.06896551724137931
2015-04-26,0.008818342151675485,0.032467532467532464,0.1724137931034483
2015-05-03,0.0508274231678487,0.10696517412935323,0.5375
2015-05-10,0.01466275659824047,0.04032258064516129,0.17543859649122806
2015-05-17,0.003305785123966942,0.00904977375565611,0.044444444444444446
2015-05-24,0.040446304044630406,0.09698996655518395,0.5576923076923077
2015-05-31,-0.009389671361502348,-0.030927835051546393,-0.20689655172413793
2015-06-07,0.0066050198150594455,0.017857142857142856,0.10638297872340426
2015-06-14,-0.004893964110929853,-0.014492753623188406,-0.06976744186046512
2015-06-21,-0.011124845488257108,-0.02278481012658228,-0.10227272727272728
2015-06-28,0.014285714285714285,0.056962025316455694,0.2
2015-07-05,0.034653465346534656,0.14583333333333334,0.6363636363636364
2015-07-12,-0.007173601147776184,-0.022026431718061675,-0.07936507936507936
2015-07-19,0.0,0.0,0.0
2015-07-26,-0.015909090909090907,-0.05511811023622047,-0.15555555555555556
2015-08-02,0.031818181818181815,0.06796116504854369,0.28378378378378377
2015-08-09,0.0,0.0,0.0
2015-08-16,0.03225806451612903,0.10526315789473684,0.21176470588235294
2015-08-23,-0.03139717425431711,-0.08032128514056225,-0.22727272727272727
2015-08-30,0.07471264367816093,0.16828478964401294,0.4482758620689655
2015-09-06,0.01059001512859304,0.02631578947368421,0.0945945945945946
2015-09-13,0.002028397565922921,0.005434782608695652,0.015625
2015-09-20,0.042352941176470586,0.06371681415929203,0.2535211267605634
2015-09-27,-0.02197802197802198,-0.05084745762711865,-0.21052631578947367
2015-10-04,-0.019083969465648856,-0.047021943573667714,-0.29411764705882354
2015-10-11,0.012,0.02368421052631579,0.08737864077669903
2015-10-18,0.0570902394106814,0.14903846153846154,0.5
2015-10-25,0.004201680672268907,0.010752688172043012,0.0392156862745098
2015-11-01,0.0014992503748125937,0.0029585798816568047,0.015625
2015-11-08,-0.060955518945634266,-0.13703703703703704,-0.43529411764705883
2015-11-15,-0.058519793459552494,-0.13076923076923078,-0.5666666666666667
2015-11-22,-0.01584507042253521,-0.033582089552238806,-0.19148936170212766
2015-11-29,-0.011111111111111112,-0.03225806451612903,-0.11627906976744186
2015-12-06,-0.049707602339181284,-0.10493827160493827,-0.40963855421686746
2015-12-13,-0.064891846921797,-0.1511627906976744,-0.38613861386138615
2015-12-20,-0.06377079482439926,-0.1047040971168437,-0.25650557620817843
2015-12-27,-0.0030959752321981426,-0.015625,-0.08333333333333333
2016-01-03,-0.009771986970684038,-0.04285714285714286,-0.21428571428571427
2016-01-10,-0.05206463195691203,-0.19333333333333333,-0.725
2016-01-17,0.001941747572815534,0.005291005291005291,0.014285714285714285
2016-01-24,0.03411513859275053,0.13445378151260504,0.5
2016-01-31,0.0734375,0.14506172839506173,0.47
2016-02-07,0.056402439024390245,0.12802768166089964,0.45121951219512196
2016-02-14,0.03529411764705882,0.0802675585284281,0.32432432432432434
2016-02-21,0.07958477508650519,0.21100917431192662,0.5897435897435898
2016-02-28,-0.012121212121212121,-0.045454545454545456,-0.11764705882352941
2016-03-06,0.025252525252525252,0.09036144578313253,0.25862068965517243
2016-03-13,0.007272727272727273,0.02185792349726776,0.08163265306122448
2016-03-20,0.08921438082556592,0.16262135922330098,0.6504854368932039
2016-03-27,-0.012773722627737226,-0.0319634703196347,-0.1044776119402985
2016-04-03,0.1659513590844063,0.31521739130434784,0.8111888111888111
2016-04-10,0.11707317073170732,0.17843866171003717,0.5106382978723404
2016-04-17,0.024844720496894408,0.04597701149425287,0.11940298507462686
2016-04-24,0.1774891774891775,0.4270833333333333,1.2058823529411764
2016-05-01,0.031042128603104215,0.05426356589147287,0.175
2016-05-08,0.06220095693779904,0.11818181818181818,0.4642857142857143
2016-05-15,0.04979253112033195,0.13043478260869565,0.41379310344827586
2016-05-22,-0.03862660944206009,-0.06569343065693431,-0.12949640287769784
2016-05-29,-0.04384485666104553,-0.09701492537313433,-0.3611111111111111
2016-06-05,-0.03535353535353535,-0.08015267175572519,-0.21875
2016-06-12,0.040372670807453416,0.0948905109489051,0.25742574257425743
2016-06-19,0.015332197614991482,0.03125,0.12162162162162163
2016-06-26,0.024734982332155476,0.07291666666666667,0.42424242424242425
2016-07-03,0.04025423728813559,0.13286713286713286,0.48717948717948717
2016-07-10,0.008944543828264758,0.02109704641350211,0.1282051282051282
2016-07-17,0.053763440860215055,0.1388888888888889,0.5555555555555556
2016-07-24,-0.009569377990430622,-0.031007751937984496,-0.09523809523809523
2016-07-31,0.08979591836734693,0.17670682730923695,0.5176470588235295
2016-08-07,0.023504273504273504,0.048034934497816595,0.15492957746478872
2016-08-14,-0.041666666666666664,-0.08256880733944955,-0.21428571428571427
2016-08-21,-0.06611570247933884,-0.10062893081761007,-0.2909090909090909
2016-08-28,-0.02710843373493976,-0.037815126050420166,-0.16363636363636364
2016-09-04,-0.09811320754716982,-0.14130434782608695,-0.52
2016-09-11,0.024489795918367346,0.03821656050955414,0.17142857142857143
2016-09-18,0.01688951442646024,0.05150214592274678,0.17266187050359713
2016-09-25,0.035253980288097043,0.1273972602739726,0.510989010989011
2016-10-02,-0.017543859649122806,-0.03125,-0.11764705882352941
2016-10-09,-0.015625,-0.02702702702702703,-0.18181818181818182
2016-10-16,-0.028089887640449437,-0.05263157894736842,-0.18518518518518517
2016-10-23,0.031496062992125984,0.05714285714285714,0.5714285714285714
2016-10-30,-0.11702127659574468,-0.24444444444444444,-1.1
2016-11-06,-0.05027932960893855,-0.08181818181818182,-0.6428571428571429
2016-11-13,-0.041916167664670656,-0.13725490196078433,-0.7777777777777778
2016-11-20,-0.1893939393939394,-0.3472222222222222,-1.0
2016-11-27,0.0,0.0,0.0
2016-12-04,-0.02,-0.03076923076923077,-0.25
2016-12-11,-0.08450704225352113,-0.20689655172413793,-1.0
2016-12-18,-0.2084942084942085,-0.3068181818181818,-0.9
2016-12-25,-0.012658227848101266,-0.045454545454545456,-1.0
2017-01-01,0.058823529411764705,0.2,0.5
2017-01-08,-0.06206896551724138,-0.15,-0.5625
2017-01-15,-0.11428571428571428,-0.27586206896551724,-1.0
2017-01-22,0.0,0.0,0.0
2017-01-29,-0.023809523809523808,-0.05263157894736842,-0.3333333333333333
2017-02-05,-0.046511627906976744,-0.07692307692307693,-1.0
2017-02-12,0.014492753623188406,0.03225806451612903,0.3333333333333333
2017-02-19,-0.17045454545454544,-0.21739130434782608,-0.7894736842105263
2017-02-26,-0.1686746987951807,-0.27450980392156865,-0.875
2017-03-05,-0.27,-0.36,-1.0
2017-03-12,-0.16279069767441862,-0.25925925925925924,-0.6774193548387096
2017-03-19,-0.33043478260869563,-0.3877551020408163,-0.95
2017-03-26,-0.17647058823529413,-0.375,-1.0909090909090908
2017-04-02,-0.19101123595505617,-0.3333333333333333,-0.53125
2017-04-09,-0.034482758620689655,-0.05194805194805195,-0.16
2017-04-16,0.029411764705882353,0.044444444444444446,0.25
2017-04-23,0.0,0.0,
2017-04-30,0.0,0.0,0.0
2017-05-07,-0.011904761904761904,-0.0196078431372549,-0.3333333333333333
2017-05-14,0.0,0.0,
2017-05-21,-0.08888888888888889,-0.14285714285714285,-0.4
2017-05-28,-0.009523809523809525,-0.0196078431372549,-0.1
2017-06-04,0.1414141414141414,0.2978723404255319,1.0769230769230769
2017-06-11,0.029850746268656716,0.04878048780487805,0.4
2017-06-18,-0.05128205128205128,-0.05825242718446602,-0.17647058823529413
2017-06-25,-0.07352941176470588,-0.11627906976744186,-0.7142857142857143
2017-07-02,-0.010526315789473684,-0.016666666666666666,-0.06666666666666667
2017-07-09,-0.14285714285714285,-0.17647058823529413,-1.0
2017-07-16,-0.05263157894736842,-0.06593406593406594,-0.46153846153846156
2017-07-23,0.0,0.0,0.0
2017-07-30,0.04504504504504504,0.06493506493506493,0.3333333333333333
2017-08-06,0.027777777777777776,0.05,0.25
2017-08-13,-0.09375,-0.15384615384615385,-0.375
2017-08-20,-0.14432989690721648,-0.22580645161290322,-1.0
2017-08-27,0.015384615384615385,0.022727272727272728,0.2
2017-09-03,-0.024,-0.04225352112676056,-0.5
2017-09-10,-0.02127659574468085,-0.037037037037037035,-0.2
2017-09-17,0.0,0.0,
2017-09-24,0.13043478260869565,0.1875,1.0
2017-10-01,0.16,0.2857142857142857,0.5714285714285714
2017-10-08,0.06666666666666667,0.09090909090909091,1.0
2017-10-15,-0.03225806451612903,-0.07142857142857142,-1.0
2017-10-22,0.0,0.0,
2017-10-29,0.0,0.0,
2017-11-05,-0.02631578947368421,-0.047619047619047616,-1.0
2017-11-12,0.0,0.0,
2017-11-19,0.0,0.0,
2017-11-26,0.0,0.0,
2017-12-03,0.11428571428571428,0.5,1.3333333333333333
2017-12-10,0.0,0.0,
2017-12-17,0.0,0.0,
2017-12-24,0.25,0.3333333333333333,1.0
2017-12-31,0.0,0.0,
2018-01-07,-0.29850746268656714,-0.5,-1.0
2018-01-14,-0.08695652173913043,-0.13333333333333333,-2.0
2018-01-21,0.21794871794871795,0.4358974358974359,1.4166666666666667
2018-01-28,0.015151515151515152,0.029411764705882353,0.05555555555555555
2018-02-04,0.022222222222222223,0.03773584905660377,0.2857142857142857
2018-02-11,-0.029850746268656716,-0.06451612903225806,-0.13333333333333333
2018-02-18,-0.05555555555555555,-0.13513513513513514,-0.45454545454545453
2018-02-25,-0.4375,-0.6862745098039216,-1.2962962962962963
2018-03-04,-0.02654867256637168,-0.05,-0.15789473684210525
2018-03-11,-0.12121212121212122,-0.2033898305084746,-1.0
2018-03-18,-0.009433962264150943,-0.022727272727272728,-0.09090909090909091
2018-03-25,-0.2753623188405797,-0.36893203883495146,-1.027027027027027
2018-04-01,-0.13793103448275862,-0.4444444444444444,-1.0
2018-04-08,-0.09649122807017543,-0.2,-0.8461538461538461
2018-04-15,-0.01694915254237288,-0.03333333333333333,-0.14285714285714285
2018-04-22,-0.017543859649122806,-0.02702702702702703,-0.2
2018-04-29,-0.05084745762711865,-0.15,-0.6
2018-05-06,-0.11827956989247312,-0.2682926829268293,-1.8333333333333333
2018-05-13,-0.06349206349206349,-0.15384615384615385,-1.0
2018-05-20,-0.08823529411764706,-0.21428571428571427,-1.2
2018-05-27,0.04,0.0625,0.2
2018-06-03,-0.09821428571428571,-0.18333333333333332,-1.375
2018-06-10,0.0,0.0,
2018-06-17,-0.08256880733944955,-0.11392405063291139,-0.34615384615384615
2018-06-24,-0.10344827586206896,-0.2608695652173913,-0.6666666666666666
2018-07-01,-0.020202020202020204,-0.05263157894736842,-0.16666666666666666
2018-07-08,-0.09,-0.20454545454545456,-0.9
2018-07-15,-0.09090909090909091,-0.24242424242424243,-1.3333333333333333
2018-07-22,-0.021052631578947368,-0.03389830508474576,-0.2857142857142857
2018-07-29,-0.046153846153846156,-0.15,-1.0
