date,weekly_avg_raw,index_0_100
2014-01-05,44.0,3.2680467827263002
2014-01-12,50.0,3.713689525825341
2014-01-19,51.0,3.787963316341848
2014-01-26,60.0,4.456427430990409
2014-02-02,59.0,4.382153640473902
2014-02-09,61.0,4.5307012215069165
2014-02-16,61.0,4.5307012215069165
2014-02-23,65.0,4.827796383572943
2014-03-02,64.0,4.753522593056436
2014-03-09,62.0,4.604975012023423
2014-03-16,63.0,4.67924880253993
2014-03-23,70.0,5.1991653361554775
2014-03-30,65.0,4.827796383572943
2014-04-06,70.0,5.1991653361554775
2014-04-13,67.0,4.976343964605957
2014-04-20,72.0,5.347712917188491
2014-04-27,80.0,5.941903241320546
2014-05-04,77.0,5.719081869771025
2014-05-11,66.0,4.902070174089451
2014-05-18,58.0,4.307879849957396
2014-05-25,51.0,3.787963316341848
2014-06-01,54.0,4.010784687891368
2014-06-08,43.0,3.1937729922097935
2014-06-15,41.0,3.0452254111767796
2014-06-22,41.0,3.0452254111767796
2014-06-29,39.0,2.896677830143766
2014-07-06,41.0,3.0452254111767796
2014-07-13,42.0,3.1194992016932863
2014-07-20,42.0,3.1194992016932863
2014-07-27,40.0,2.970951620660273
2014-08-03,38.0,2.8224040396272594
2014-08-10,36.0,2.6738564585942455
2014-08-17,35.0,2.5995826680777387
2014-08-24,44.0,3.2680467827263002
2014-08-31,51.0,3.787963316341848
2014-09-07,55.0,4.085058478407875
2014-09-14,58.0,4.307879849957396
2014-09-21,59.0,4.382153640473902
2014-09-28,62.0,4.604975012023423
2014-10-05,68.0,5.050617755122464
2014-10-12,69.0,5.12489154563897
2014-10-19,69.0,5.12489154563897
2014-10-26,64.0,4.753522593056436
2014-11-02,72.0,5.347712917188491
2014-11-09,72.0,5.347712917188491
2014-11-16,100.0,7.427379051650682
2014-11-23,52.0,3.8622371068583545
2014-11-30,77.0,5.719081869771025
2014-12-07,78.0,5.793355660287532
2014-12-14,65.0,4.827796383572943
2014-12-21,34.0,2.525308877561232
2014-12-28,30.0,2.2282137154952046
2015-01-04,49.0,3.6394157353088343
2015-01-11,58.0,4.307879849957396
2015-01-18,60.0,4.456427430990409
2015-01-25,58.0,4.307879849957396
2015-02-01,61.0,4.5307012215069165
2015-02-08,60.0,4.456427430990409
2015-02-15,56.0,4.159332268924382
2015-02-22,63.0,4.67924880253993
2015-03-01,67.0,4.976343964605957
2015-03-08,67.0,4.976343964605957
2015-03-15,62.0,4.604975012023423
2015-03-22,67.0,4.976343964605957
2015-03-29,63.0,4.67924880253993
2015-04-05,65.0,4.827796383572943
2015-04-12,80.0,5.941903241320546
2015-04-19,78.0,5.793355660287532
2015-04-26,79.0,5.8676294508040385
2015-05-03,77.0,5.719081869771025
2015-05-10,70.0,5.1991653361554775
2015-05-17,60.0,4.456427430990409
2015-05-24,51.0,3.787963316341848
2015-05-31,50.0,3.713689525825341
2015-06-07,44.0,3.2680467827263002
2015-06-14,42.0,3.1194992016932863
2015-06-21,40.0,2.970951620660273
2015-06-28,43.0,3.1937729922097935
2015-07-05,48.0,3.5651419447923276
2015-07-12,39.0,2.896677830143766
2015-07-19,42.0,3.1194992016932863
2015-07-26,39.0,2.896677830143766
2015-08-02,41.0,3.0452254111767796
2015-08-09,42.0,3.1194992016932863
2015-08-16,69.0,5.12489154563897
2015-08-23,67.0,4.976343964605957
2015-08-30,78.0,5.793355660287532
2015-09-06,64.0,4.753522593056436
2015-09-13,69.0,5.12489154563897
2015-09-20,67.0,4.976343964605957
2015-09-27,67.0,4.976343964605957
2015-10-04,67.0,4.976343964605957
2015-10-11,73.0,5.421986707704998
2015-10-18,70.0,5.1991653361554775
2015-10-25,71.0,5.273439126671985
2015-11-01,71.0,5.273439126671985
2015-11-08,75.0,5.570534288738012
2015-11-15,76.0,5.644808079254519
2015-11-22,48.0,3.5651419447923276
2015-11-29,87.0,6.461819774936093
2015-12-06,94.0,6.981736308551641
2015-12-13,74.0,5.496260498221504
2015-12-20,34.0,2.525308877561232
2015-12-27,34.0,2.525308877561232
2016-01-03,63.210317460317455,4.694869877529512
2016-01-10,91.71693121693121,6.812164136023213
2016-01-17,101.63227513227513,7.548614312890588
2016-01-24,84.28042328042328,6.2598265033726825
2016-01-31,94.19576719576719,6.996276680240057
2016-02-07,110.30820105820105,8.19300821764954
2016-02-14,85.51984126984127,6.351882775481105
2016-02-21,94.19576719576719,6.996276680240057
2016-02-28,94.19576719576719,6.996276680240057
2016-03-06,81.80158730158729,6.075713959155839
2016-03-13,74.36507936507935,5.523376326505308
2016-03-20,71.88624338624338,5.339263782288464
2016-03-27,74.36507936507935,5.523376326505308
2016-04-03,105.35052910052909,7.824783129215853
2016-04-10,92.9563492063492,6.904220408131636
2016-04-17,92.9563492063492,6.904220408131636
2016-04-24,100.39285714285714,7.456558040782166
2016-05-01,95.43518518518518,7.0883329523484795
2016-05-08,90.47751322751321,6.720107863914791
2016-05-15,76.84391534391534,5.707488870722152
2016-05-22,64.44973544973544,4.786926149637934
2016-05-29,59.49206349206349,4.4187010612042465
2016-06-05,63.210317460317455,4.694869877529512
2016-06-12,48.33730158730158,3.5901946122284505
2016-06-19,68.16798941798942,5.0630949659632
2016-06-26,59.49206349206349,4.4187010612042465
2016-07-03,49.57671957671957,3.682250884336872
2016-07-10,43.379629629629626,3.221969523794763
2016-07-17,47.097883597883595,3.4981383401200286
2016-07-24,53.29497354497354,3.9584197006621373
2016-07-31,48.33730158730158,3.5901946122284505
2016-08-07,42.14021164021164,3.1299132516863413
2016-08-14,33.46428571428571,2.485519346927388
2016-08-21,44.61904761904761,3.314025795903185
2016-08-28,57.013227513227505,4.234588516987403
2016-09-04,60.731481481481474,4.510757333312669
2016-09-11,65.68915343915343,4.878982421746356
2016-09-18,66.92857142857142,4.971038693854776
2016-09-25,78.08333333333333,5.799545142830574
2016-10-02,74.36507936507935,5.523376326505308
2016-10-09,81.80158730158729,6.075713959155839
2016-10-16,80.5621693121693,5.983657687047417
2016-10-23,74.36507936507935,5.523376326505308
2016-10-30,79.32275132275132,5.891601414938996
2016-11-06,123.94179894179894,9.20562721084218
2016-11-13,94.19576719576719,6.996276680240057
2016-11-20,60.731481481481474,4.510757333312669
2016-11-27,86.75925925925925,6.443939047589526
2016-12-04,92.9563492063492,6.904220408131636
2016-12-11,80.5621693121693,5.983657687047417
2016-12-18,45.85846560846561,3.4060820680116066
2016-12-25,30.985449735449734,2.301406802710545
2017-01-01,49.57671957671957,3.682250884336872
2017-01-08,55.77380952380952,4.142532244878981
2017-01-15,65.68915343915343,4.878982421746356
2017-01-22,78.08333333333333,5.799545142830574
2017-01-29,74.36507936507935,5.523376326505308
2017-02-05,68.16798941798942,5.0630949659632
2017-02-12,73.12566137566137,5.4313200543968865
2017-02-19,69.4074074074074,5.155151238071622
2017-02-26,78.08333333333333,5.799545142830574
2017-03-05,80.5621693121693,5.983657687047417
2017-03-12,69.4074074074074,5.155151238071622
2017-03-19,74.36507936507935,5.523376326505308
2017-03-26,75.60449735449735,5.61543259861373
2017-04-02,78.08333333333333,5.799545142830574
2017-04-09,71.88624338624338,5.339263782288464
2017-04-16,85.51984126984127,6.351882775481105
2017-04-23,91.71693121693121,6.812164136023213
2017-04-30,85.51984126984127,6.351882775481105
2017-05-07,79.32275132275132,5.891601414938996
2017-05-14,63.210317460317455,4.694869877529512
2017-05-21,55.77380952380952,4.142532244878981
2017-05-28,48.33730158730158,3.5901946122284505
2017-06-04,54.53439153439153,4.05047597277056
2017-06-11,48.33730158730158,3.5901946122284505
2017-06-18,44.61904761904761,3.314025795903185
2017-06-25,45.85846560846561,3.4060820680116066
2017-07-02,46.683179346373784,3.4673366834170842
2017-07-09,46.683179346373784,3.4673366834170842
2017-07-16,44.65347589653145,3.316582914572863
2017-07-23,44.65347589653145,3.316582914572863
2017-07-30,46.683179346373784,3.4673366834170842
2017-08-06,38.564365547004435,2.8643216080402003
2017-08-13,40.59406899684677,3.0150753768844214
2017-08-20,42.62377244668911,3.165829145728642
2017-08-27,46.683179346373784,3.4673366834170842
2017-09-03,50.742586246058465,3.7688442211055264
2017-09-10,56.83169659558548,4.22110552763819
2017-09-17,60.89110349527016,4.522613065326633
2017-09-24,64.95051039495483,4.824120603015074
2017-10-01,60.89110349527016,4.522613065326633
2017-10-08,62.920806945112496,4.673366834170853
2017-10-15,71.03962074448185,5.276381909547737
2017-10-22,71.03962074448185,5.276381909547737
2017-10-29,71.03962074448185,5.276381909547737
2017-11-05,71.03962074448185,5.276381909547737
2017-11-12,79.1584345438512,5.879396984924621
2017-11-19,50.742586246058465,3.7688442211055264
2017-11-26,85.24754489337822,6.331658291457284
2017-12-03,87.27724834322056,6.482412060301506
2017-12-10,83.21784144353587,6.180904522613063
2017-12-17,60.89110349527016,4.522613065326633
2017-12-24,38.564365547004435,2.8643216080402003
2017-12-31,44.65347589653145,3.316582914572863
2018-01-07,60.89110349527016,4.522613065326633
2018-01-14,58.861400045427814,4.371859296482411
2018-01-21,73.06932419432418,5.4271356783919575
2018-01-28,79.1584345438512,5.879396984924621
2018-02-04,93.36635869274757,6.9346733668341685
2018-02-11,85.24754489337822,6.331658291457284
2018-02-18,73.06932419432418,5.4271356783919575
2018-02-25,81.18813799369354,6.030150753768843
2018-03-04,79.1584345438512,5.879396984924621
2018-03-11,71.03962074448185,5.276381909547737
2018-03-18,77.12873109400887,5.728643216080401
2018-03-25,73.06932419432418,5.4271356783919575
2018-04-01,79.1584345438512,5.879396984924621
2018-04-08,83.21784144353587,6.180904522613063
2018-04-15,91.33665524290524,6.783919597989948
2018-04-22,95.39606214258991,7.0854271356783896
2018-04-29,93.36635869274757,6.9346733668341685
2018-05-06,85.24754489337822,6.331658291457284
2018-05-13,77.12873109400887,5.728643216080401
2018-05-20,81.18813799369354,6.030150753768843
2018-05-27,62.920806945112496,4.673366834170853
2018-06-03,73.06932419432418,5.4271356783919575
2018-06-10,89.3069517930629,6.633165829145726
2018-06-17,71.03962074448185,5.276381909547737
2018-06-24,95.39606214258991,7.0854271356783896
2018-07-01,71.03962074448185,5.276381909547737
2018-07-08,66.98021384479718,4.974874371859296
2018-07-15,75.09902764416653,5.5778894472361795
2018-07-22,75.09902764416653,5.5778894472361795
2018-07-29,77.12873109400887,5.728643216080401
2018-08-05,62.920806945112496,4.673366834170853
2018-08-12,69.00991729463951,5.125628140703516
2018-08-19,69.00991729463951,5.125628140703516
2018-08-26,69.00991729463951,5.125628140703516
2018-09-02,75.09902764416653,5.5778894472361795
2018-09-09,87.27724834322056,6.482412060301506
2018-09-16,89.3069517930629,6.633165829145726
2018-09-23,93.36635869274757,6.9346733668341685
2018-09-30,87.27724834322056,6.482412060301506
2018-10-07,109.60398629148628,8.140703517587937
2018-10-14,97.42576559243224,7.23618090452261
2018-10-21,111.63368974132862,8.291457286432157
2018-10-28,97.42576559243224,7.23618090452261
2018-11-04,89.3069517930629,6.633165829145726
2018-11-11,107.57428284164394,7.989949748743716
2018-11-18,85.24754489337822,6.331658291457284
2018-11-25,107.57428284164394,7.989949748743716
2018-12-02,170.49508978675644,12.663316582914568
2018-12-09,148.1683518384907,11.005025125628137
2018-12-16,202.97034498423386,15.075376884422106
2018-12-23,125.84161389022499,9.346733668341706
2018-12-30,129.90102078990967,9.648241206030148
2019-01-06,100.97774662965637,7.499999999999999
2019-01-13,112.19749625517373,8.333333333333332
2019-01-20,100.97774662965637,7.499999999999999
2019-01-27,89.75799700413899,6.666666666666665
2019-02-03,89.75799700413899,6.666666666666665
2019-02-10,112.19749625517373,8.333333333333332
2019-02-17,89.75799700413899,6.666666666666665
2019-02-24,100.97774662965637,7.499999999999999
2019-03-03,100.97774662965637,7.499999999999999
2019-03-10,100.97774662965637,7.499999999999999
2019-03-17,123.4172458806911,9.166666666666664
2019-03-24,134.63699550620848,9.999999999999998
2019-03-31,112.19749625517373,8.333333333333332
2019-04-07,112.19749625517373,8.333333333333332
2019-04-14,100.97774662965637,7.499999999999999
2019-04-21,100.97774662965637,7.499999999999999
2019-04-28,112.19749625517373,8.333333333333332
2019-05-05,100.97774662965637,7.499999999999999
2019-05-12,100.97774662965637,7.499999999999999
2019-05-19,78.5382473786216,5.833333333333332
2019-05-26,100.97774662965637,7.499999999999999
2019-06-02,100.97774662965637,7.499999999999999
2019-06-09,89.75799700413899,6.666666666666665
2019-06-16,89.75799700413899,6.666666666666665
2019-06-23,78.5382473786216,5.833333333333332
2019-06-30,89.75799700413899,6.666666666666665
2019-07-07,89.75799700413899,6.666666666666665
2019-07-14,78.5382473786216,5.833333333333332
2019-07-21,89.75799700413899,6.666666666666665
2019-07-28,100.97774662965637,7.499999999999999
2019-08-04,134.63699550620848,9.999999999999998
2019-08-11,684.4047271565597,50.83333333333332
2019-08-18,482.44923389724704,35.83333333333333
2019-08-25,302.93323988896907,22.499999999999996
2019-09-01,168.2962443827606,12.499999999999998
2019-09-08,168.2962443827606,12.499999999999998
2019-09-15,145.85674513172586,10.833333333333332
2019-09-22,145.85674513172586,10.833333333333332
2019-09-29,134.63699550620848,9.999999999999998
2019-10-06,123.4172458806911,9.166666666666664
2019-10-13,123.4172458806911,9.166666666666664
2019-10-20,123.4172458806911,9.166666666666664
2019-10-27,123.4172458806911,9.166666666666664
2019-11-03,123.4172458806911,9.166666666666664
2019-11-10,112.19749625517373,8.333333333333332
2019-11-17,112.19749625517373,8.333333333333332
2019-11-24,89.75799700413899,6.666666666666665
2019-12-01,100.97774662965637,7.499999999999999
2019-12-08,100.97774662965637,7.499999999999999
2019-12-15,100.97774662965637,7.499999999999999
2019-12-22,67.31849775310424,4.999999999999999
2019-12-29,67.31849775310424,4.999999999999999
2020-01-05,89.75799700413899,6.666666666666665
2020-01-12,89.75799700413899,6.666666666666665
2020-01-19,89.75799700413899,6.666666666666665
2020-01-26,89.75799700413899,6.666666666666665
2020-02-02,100.97774662965637,7.499999999999999
2020-02-09,100.97774662965637,7.499999999999999
2020-02-16,112.19749625517373,8.333333333333332
2020-02-23,213.17524288483008,15.83333333333333
2020-03-01,179.51599400827797,13.33333333333333
2020-03-08,605.8664797779381,44.99999999999999
2020-03-15,1121.9749625517372,83.33333333333331
2020-03-22,493.6689835227644,36.66666666666666
2020-03-29,370.2517376420733,27.499999999999993
2020-04-05,325.37273914000383,24.166666666666664
2020-04-12,269.27399101241696,19.999999999999996
2020-04-19,224.39499251034746,16.666666666666664
2020-04-26,201.95549325931273,14.999999999999998
2020-05-03,179.51599400827797,13.33333333333333
2020-05-10,157.0764947572432,11.666666666666664
2020-05-17,134.63699550620848,9.999999999999998
2020-05-24,100.97774662965637,7.499999999999999
2020-05-31,89.75799700413899,6.666666666666665
2020-06-07,246.8344917613822,18.33333333333333
2020-06-14,89.75799700413899,6.666666666666665
2020-06-21,78.5382473786216,5.833333333333332
2020-06-28,89.75799700413899,6.666666666666665
2020-07-05,78.5382473786216,5.833333333333332
2020-07-12,89.75799700413899,6.666666666666665
2020-07-19,89.75799700413899,6.666666666666665
2020-07-26,89.75799700413899,6.666666666666665
2020-08-02,78.5382473786216,5.833333333333332
2020-08-09,89.75799700413899,6.666666666666665
2020-08-16,78.5382473786216,5.833333333333332
2020-08-23,78.5382473786216,5.833333333333332
2020-08-30,78.5382473786216,5.833333333333332
2020-09-06,78.5382473786216,5.833333333333332
2020-09-13,78.5382473786216,5.833333333333332
2020-09-20,89.75799700413899,6.666666666666665
2020-09-27,89.75799700413899,6.666666666666665
2020-10-04,100.97774662965637,7.499999999999999
2020-10-11,78.5382473786216,5.833333333333332
2020-10-18,78.5382473786216,5.833333333333332
2020-10-25,89.75799700413899,6.666666666666665
2020-11-01,78.5382473786216,5.833333333333332
2020-11-08,78.5382473786216,5.833333333333332
2020-11-15,123.4172458806911,9.166666666666664
2020-11-22,78.5382473786216,5.833333333333332
2020-11-29,78.5382473786216,5.833333333333332
2020-12-06,78.5382473786216,5.833333333333332
2020-12-13,67.31849775310424,4.999999999999999
2020-12-20,44.87899850206949,3.3333333333333326
2020-12-27,44.87899850206949,3.3333333333333326
2021-01-03,56.098748127586866,4.166666666666666
2021-01-10,56.098748127586866,4.166666666666666
2021-01-17,56.098748127586866,4.166666666666666
2021-01-24,78.5382473786216,5.833333333333332
2021-01-31,67.31849775310424,4.999999999999999
2021-02-07,67.31849775310424,4.999999999999999
2021-02-14,56.098748127586866,4.166666666666666
2021-02-21,67.31849775310424,4.999999999999999
2021-02-28,67.31849775310424,4.999999999999999
2021-03-07,67.31849775310424,4.999999999999999
2021-03-14,56.098748127586866,4.166666666666666
2021-03-21,56.098748127586866,4.166666666666666
2021-03-28,56.098748127586866,4.166666666666666
2021-04-04,56.098748127586866,4.166666666666666
2021-04-11,67.31849775310424,4.999999999999999
2021-04-18,67.31849775310424,4.999999999999999
2021-04-25,78.5382473786216,5.833333333333332
2021-05-02,78.5382473786216,5.833333333333332
2021-05-09,78.5382473786216,5.833333333333332
2021-05-16,67.31849775310424,4.999999999999999
2021-05-23,44.87899850206949,3.3333333333333326
2021-05-30,44.87899850206949,3.3333333333333326
2021-06-06,44.87899850206949,3.3333333333333326
2021-06-13,44.87899850206949,3.3333333333333326
2021-06-20,44.87899850206949,3.3333333333333326
2021-06-27,33.65924887655212,2.4999999999999996
2021-07-04,33.65924887655212,2.4999999999999996
2021-07-11,44.87899850206949,3.3333333333333326
2021-07-18,44.87899850206949,3.3333333333333326
2021-07-25,33.65924887655212,2.4999999999999996
2021-08-01,33.65924887655212,2.4999999999999996
2021-08-08,33.65924887655212,2.4999999999999996
2021-08-15,33.65924887655212,2.4999999999999996
2021-08-22,44.87899850206949,3.3333333333333326
2021-08-29,44.87899850206949,3.3333333333333326
2021-09-05,44.87899850206949,3.3333333333333326
2021-09-12,56.098748127586866,4.166666666666666
2021-09-19,67.31849775310424,4.999999999999999
2021-09-26,67.31849775310424,4.999999999999999
2021-10-03,67.31849775310424,4.999999999999999
2021-10-10,67.31849775310424,4.999999999999999
2021-10-17,78.5382473786216,5.833333333333332
2021-10-24,67.31849775310424,4.999999999999999
2021-10-31,67.31849775310424,4.999999999999999
2021-11-07,67.31849775310424,4.999999999999999
2021-11-14,67.31849775310424,4.999999999999999
2021-11-21,44.87899850206949,3.3333333333333326
2021-11-28,67.31849775310424,4.999999999999999
2021-12-05,78.5382473786216,5.833333333333332
2021-12-12,67.31849775310424,4.999999999999999
2021-12-19,33.65924887655212,2.4999999999999996
2021-12-26,33.65924887655212,2.4999999999999996
2022-01-02,53.854798202483394,4.0
2022-01-09,53.854798202483394,4.0
2022-01-16,67.31849775310424,4.999999999999999
2022-01-23,94.24589685434594,6.999999999999999
2022-01-30,80.7821973037251,6.0
2022-02-06,94.24589685434594,6.999999999999999
2022-02-13,94.24589685434594,6.999999999999999
2022-02-20,94.24589685434594,6.999999999999999
2022-02-27,107.70959640496679,8.0
2022-03-06,228.88289236055442,17.0
2022-03-13,188.4917937086919,13.999999999999998
2022-03-20,134.63699550620848,9.999999999999998
2022-03-27,215.41919280993358,16.0
2022-04-03,296.20139011365865,21.999999999999996
2022-04-10,309.6650896642795,22.999999999999996
2022-04-17,228.88289236055442,17.0
2022-04-24,417.3746860692463,30.999999999999996
2022-05-01,363.51988786676293,27.0
2022-05-08,430.83838561986715,32.0
2022-05-15,565.4753811260756,41.99999999999999
2022-05-22,390.4472869680046,29.0
2022-05-29,296.20139011365865,21.999999999999996
2022-06-05,659.7212779804216,49.0
2022-06-12,1305.9788564102223,97.0
2022-06-19,753.9671748347675,55.99999999999999
2022-06-26,471.2294842717297,34.99999999999999
2022-07-03,457.76578472110884,34.0
2022-07-10,430.83838561986715,32.0
2022-07-17,336.59248876552124,25.000000000000004
2022-07-24,1346.369955062085,100.00000000000001
2022-07-31,498.1568833729714,36.99999999999999
2022-08-07,242.34659191117527,18.0
2022-08-14,228.88289236055442,17.0
2022-08-21,215.41919280993358,16.0
2022-08-28,201.95549325931273,14.999999999999998
2022-09-04,148.10069505682932,10.999999999999998
2022-09-11,215.41919280993358,16.0
2022-09-18,296.20139011365865,21.999999999999996
2022-09-25,296.20139011365865,21.999999999999996
2022-10-02,269.27399101241696,19.999999999999996
2022-10-09,376.9835874173838,27.999999999999996
2022-10-16,417.3746860692463,30.999999999999996
2022-10-23,309.6650896642795,22.999999999999996
2022-10-30,282.7376905630378,20.999999999999996
2022-11-06,255.8102914617961,18.999999999999996
2022-11-13,282.7376905630378,20.999999999999996
2022-11-20,228.88289236055442,17.0
2022-11-27,242.34659191117527,18.0
2022-12-04,255.8102914617961,18.999999999999996
2022-12-11,228.88289236055442,17.0
2022-12-18,161.5643946074502,12.0
2022-12-25,134.63699550620848,9.999999999999998
2023-01-01,201.95549325931273,14.999999999999998
2023-01-08,201.95549325931273,14.999999999999998
2023-01-15,228.88289236055442,17.0
2023-01-22,242.34659191117527,18.0
2023-01-29,215.41919280993358,16.0
2023-02-05,175.02809415807104,13.0
2023-02-12,148.10069505682932,10.999999999999998
2023-02-19,148.10069505682932,10.999999999999998
2023-02-26,148.10069505682932,10.999999999999998
2023-03-05,201.95549325931273,14.999999999999998
2023-03-12,228.88289236055442,17.0
2023-03-19,228.88289236055442,17.0
2023-03-26,188.4917937086919,13.999999999999998
2023-04-02,175.02809415807104,13.0
2023-04-09,215.41919280993358,16.0
2023-04-16,201.95549325931273,14.999999999999998
2023-04-23,215.41919280993358,16.0
2023-04-30,228.88289236055442,17.0
2023-05-07,188.4917937086919,13.999999999999998
2023-05-14,188.4917937086919,13.999999999999998
2023-05-21,201.95549325931273,14.999999999999998
2023-05-28,121.17329595558763,9.0
2023-06-04,148.10069505682932,10.999999999999998
2023-06-11,107.70959640496679,8.0
2023-06-18,107.70959640496679,8.0
2023-06-25,107.70959640496679,8.0
2023-07-02,92.31527438533969,6.856605351170568
2023-07-09,101.10720527918157,7.509615384615384
2023-07-16,101.10720527918157,7.509615384615384
2023-07-23,114.29510161994439,8.48913043478261
2023-07-30,96.71123983226063,7.183110367892977
2023-08-06,101.10720527918157,7.509615384615384
2023-08-13,140.67089430147,10.448160535117058
2023-08-20,127.4829979607072,9.468645484949832
2023-08-27,109.89913617302345,8.162625418060202
2023-09-03,101.10720527918157,7.509615384615384
2023-09-10,109.89913617302345,8.162625418060202
2023-09-17,114.29510161994439,8.48913043478261
2023-09-24,123.08703251378626,9.142140468227424
2023-10-01,131.87896340762813,9.795150501672241
2023-10-08,114.29510161994439,8.48913043478261
2023-10-15,114.29510161994439,8.48913043478261
2023-10-22,127.4829979607072,9.468645484949832
2023-10-29,136.27492885454907,10.121655518394649
2023-11-05,109.89913617302345,8.162625418060202
2023-11-12,118.69106706686533,8.815635451505017
2023-11-19,74.73141259765595,5.5505852842809364
2023-11-26,114.29510161994439,8.48913043478261
2023-12-03,118.69106706686533,8.815635451505017
2023-12-10,118.69106706686533,8.815635451505017
